"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;1.675941229E0;6.435614109E0;6.761225700E0;9.483674443E0
1.344300500E-2;1.704671621E0;6.440402508E0;6.694188118E0;9.444408100E0
2.929625500E-2;1.589749932E0;6.421248913E0;6.512228489E0;9.282718478E0
4.220138000E-2;1.623268723E0;6.445190907E0;6.344634533E0;9.188573041E0
5.367444200E-2;1.441309452E0;6.517016888E0;6.162675381E0;9.084462004E0
6.437647300E-2;1.312022567E0;6.397306919E0;6.023811340E0;8.884438198E0
7.481198900E-2;1.163581967E0;6.287173748E0;6.148310184E0;8.870411200E0
8.492674700E-2;1.029506683E0;6.224924564E0;6.387730122E0;8.978455655E0
9.500062600E-2;1.187524080E0;6.076483727E0;6.502651691E0;8.978772017E0
1.050565650E-1;1.211466074E0;6.162675381E0;6.282385349E0;8.883388068E0
1.150525350E-1;1.369483352E0;6.277596951E0;6.440402508E0;9.097389328E0
1.250440200E-1;1.805228114E0;6.354211330E0;6.833051682E0;9.503969984E0
1.350952620E-1;1.991975784E0;6.564900875E0;6.924031258E0;9.747209851E0
1.451068830E-1;2.183511972E0;6.751648903E0;6.933608055E0;9.921058820E0
1.551786940E-1;2.437297344E0;6.952761650E0;6.569689274E0;9.871278036E0
1.651405990E-1;2.494758129E0;7.264008045E0;6.191405773E0;9.865248930E0
1.751940520E-1;2.245761156E0;7.402871609E0;6.200982571E0;9.914541647E0
1.851212780E-1;2.001552582E0;7.536946774E0;6.531382084E0;1.017205640E1
1.951708910E-1;1.417367458E0;7.503427982E0;6.780379295E0;1.021194915E1
2.052156980E-1;8.667010069E-1;7.110779285E0;6.732495308E0;9.830607598E0
2.152746010E-1;5.554547906E-1;6.785167694E0;6.531382084E0;9.434298203E0
2.252665530E-1;5.650315881E-1;6.636727333E0;6.387730122E0;9.228678480E0
2.352360290E-1;7.565677166E-1;6.550535679E0;6.224924564E0;9.068163994E0
2.453792670E-1;1.110909581E0;6.459556103E0;5.980715752E0;8.872933339E0
2.552398860E-1;1.656787634E0;6.517016888E0;5.817910194E0;8.891823964E0
2.651801950E-1;1.685518026E0;6.478709698E0;6.330269337E0;9.213411976E0
2.751928500E-1;1.675941229E0;6.670246124E0;6.756437302E0;9.641079160E0
2.853271770E-1;1.498770237E0;6.478709698E0;6.780379295E0;9.497027691E0
2.954913410E-1;7.278373241E-1;6.287173748E0;6.995857239E0;9.433998061E0
3.052824230E-1;4.788403213E-2;5.894524574E0;6.689399719E0;8.916040682E0
3.151779640E-1;1.149216816E-1;5.923254967E0;6.387730122E0;8.712132489E0
3.251532340E-1;4.788403399E-3;5.975927353E0;6.967126846E0;9.178920805E0
3.352388690E-1;1.292868853E-1;6.181828976E0;7.603984833E0;9.800628037E0
3.451606870E-1;-7.661445439E-2;6.277596951E0;7.580042362E0;9.842313522E0
3.551725960E-1;8.283938169E-1;6.919242859E0;6.976703644E0;9.860859587E0
3.651095500E-1;1.575384736E0;7.278373241E0;6.368576527E0;9.798740791E0
3.751705270E-1;1.556231141E0;7.302315235E0;5.951985359E0;9.548392162E0
3.852585160E-1;1.484405041E0;7.718906403E0;6.205770969E0;1.001481741E1
3.951765100E-1;1.187524080E0;7.910442352E0;6.540958881E0;1.033293060E1
4.051625070E-1;9.816226959E-1;7.704541206E0;7.062894821E0;1.049800084E1
4.153175060E-1;5.889736414E-1;6.785167694E0;7.163451672E0;9.884352808E0
4.253665050E-1;3.543418646E-1;6.464344501E0;7.455543995E0;9.874130050E0
4.355395050E-1;2.681505978E-1;6.775590897E0;7.690176010E0;1.025277249E1
4.453630050E-1;1.340752989E-1;7.307103634E0;7.704541206E0;1.061940181E1
4.553987550E-1;-4.022258818E-1;7.560888767E0;7.139509678E0;1.040679696E1
4.653371300E-1;2.231395960E0;6.861782074E0;6.718130112E0;9.858826165E0
4.753168170E-1;1.920149803E0;7.374141216E0;6.066906929E0;9.740240943E0
4.852311610E-1;1.589749932E0;7.785943985E0;4.955997467E0;9.365369159E0
4.952768330E-1;1.781286120E0;7.268796444E0;5.798756599E0;9.467521327E0
5.051771690E-1;1.575384736E0;7.374141216E0;5.348646641E0;9.244880563E0
5.151613370E-1;1.977610588E0;8.092401505E0;5.358223438E0;9.904971689E0
5.251759210E-1;2.078166962E0;7.417236805E0;5.755661011E0;9.615706600E0
5.351317130E-1;1.321599364E0;6.847416878E0;6.042964935E0;9.227739051E0
5.451451090E-1;1.249773264E0;8.279149055E0;5.310339451E0;9.914935571E0
5.550918070E-1;1.972822189E0;7.943961143E0;6.004657745E0;1.015157430E1
5.651041560E-1;1.814804912E0;7.311892033E0;7.235277653E0;1.044540687E1
5.751518300E-1;1.225831270E0;7.378929615E0;7.570465565E0;1.064251913E1
5.851601670E-1;1.517923832E0;8.667010307E0;7.283161640E0;1.142215408E1
5.952798360E-1;1.331176162E0;8.743624687E0;7.278373241E0;1.145415731E1
6.051901700E-1;7.948749661E-1;8.485051155E0;7.345410824E0;1.125091016E1
6.152238370E-1;-8.619125932E-2;8.336610794E0;6.488286495E0;1.056429695E1
6.251496710E-1;-4.405331016E-1;8.082824707E0;5.726930618E0;9.915838793E0
6.351865880E-1;1.915361360E-2;8.197746277E0;4.721365929E0;9.460164222E0
6.451815460E-1;4.405331016E-1;7.852981567E0;3.955221176E0;8.803815279E0
6.552520250E-1;7.613561153E-1;7.723694801E0;3.701435804E0;8.598590090E0
6.652507650E-1;1.125274777E0;7.455543995E0;4.094084740E0;8.579796585E0
6.752121350E-1;1.364694953E0;7.038952827E0;4.970362663E0;8.724319700E0
6.851648200E-1;1.292868972E0;7.350199223E0;5.535394192E0;9.291798946E0
6.951546620E-1;1.043871999E0;7.891288757E0;5.616796970E0;9.742202790E0
7.052155830E-1;6.991068721E-1;8.710105896E0;5.195417881E0;1.016597571E1
7.152505440E-1;9.241618514E-1;9.404424667E0;4.898536682E0;1.064391564E1
7.251595240E-1;1.723825216E0;9.236829758E0;5.267243862E0;1.077192904E1
7.352060140E-1;2.173935175E0;8.724471092E0;5.770026207E0;1.068342606E1
7.453732590E-1;2.351106167E0;8.576030731E0;5.760449409E0;1.059522443E1
7.552523820E-1;2.087743998E0;8.398859978E0;5.032611847E0;1.001132888E1
7.651804430E-1;1.436521053E0;8.259995461E0;4.390965939E0;9.464232648E0
7.751404740E-1;8.044517636E-1;8.140285492E0;3.830722809E0;9.032487352E0
7.851899890E-1;2.346317619E-1;8.307879448E0;3.366247654E0;8.967024939E0
7.952902470E-1;-1.915361285E-1;8.322244644E0;2.868253708E0;8.804732894E0
8.063663760E-1;-3.926490843E-1;8.647856712E0;1.335964561E0;8.759246562E0
8.158744400E-1;-3.256114423E-1;8.901641846E0;9.145850539E-1;8.954424391E0
8.256109720E-1;3.208230138E-1;9.069235802E0;3.208230138E-1;9.080577781E0
