"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;5.075707436E-1;7.527369976E0;5.291185856E0;9.214964708E0
0.000000000E0;1.867477298E-1;7.613561630E0;5.406107426E0;9.339549931E0
1.559065100E-2;7.182604820E-2;7.623138428E0;5.453991413E0;9.373548997E0
2.848990100E-2;1.915361360E-2;7.580042362E0;5.353435040E0;9.279907101E0
3.991702600E-2;1.771709323E-1;7.556100368E0;5.444414616E0;9.314917757E0
5.072208800E-2;3.208230138E-1;7.508216381E0;5.645527840E0;9.399373661E0
6.101961900E-2;4.070142806E-1;7.489062786E0;5.832275391E0;9.500903024E0
7.130988500E-2;4.453215301E-1;7.489062786E0;5.698200226E0;9.420926626E0
8.147751800E-2;4.644751251E-1;7.532158375E0;5.626373768E0;9.413035042E0
9.153533400E-2;8.092401624E-1;7.575253963E0;5.659893036E0;9.490718172E0
1.013537420E-1;1.063025594E0;7.618350029E0;5.693411827E0;9.569964410E0
1.112954460E-1;1.043871999E0;7.618350029E0;5.774814606E0;9.616517542E0
1.212422980E-1;7.469909191E-1;7.675810814E0;5.884947777E0;9.700962706E0
1.312287240E-1;4.165911078E-1;7.800309181E0;6.268020153E0;1.001531068E1
1.415094370E-1;2.729389966E-1;8.001421928E0;6.445190907E0;1.027802191E1
1.516487940E-1;3.782838583E-1;7.848193169E0;6.526593685E0;1.021438495E1
1.615409720E-1;7.565677166E-1;7.752425194E0;6.847416878E0;1.037109488E1
1.714590610E-1;7.230489254E-1;7.575253963E0;6.861782074E0;1.024652749E1
1.812556060E-1;5.985504389E-1;7.589619160E0;6.713341713E0;1.015034672E1
1.912713780E-1;5.698199868E-1;7.651868820E0;6.277596951E0;9.913829469E0
2.012002640E-1;1.192312479E0;7.709329605E0;6.315904140E0;1.003723155E1
2.113702070E-1;1.292868972E0;7.862558365E0;6.430825710E0;1.023947526E1
2.213246790E-1;9.672574997E-1;8.020575523E0;6.172252178E0;1.016670624E1
2.312614150E-1;6.033388376E-1;7.738059998E0;5.659893036E0;9.606038697E0
2.412012830E-1;4.357447028E-1;7.685387611E0;5.018246651E0;9.189007326E0
2.512432170E-1;1.403002143E0;7.987056732E0;4.639962673E0;9.342951561E0
2.614511840E-1;1.240196466E0;7.891288757E0;4.285621166E0;9.065157158E0
