"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;1.517923832E0;5.540182590E0;7.331045628E0;9.313535628E0
1.177504600E-2;1.225831270E0;5.257667065E0;6.995857239E0;8.836726983E0
2.760567100E-2;1.154005170E0;5.257667065E0;6.713341713E0;8.604867683E0
4.050048300E-2;1.240196466E0;5.114014626E0;6.900089264E0;8.677699275E0
5.197688900E-2;1.292868972E0;4.759673119E0;6.895300865E0;8.477686736E0
6.267109200E-2;1.211466074E0;4.659116745E0;6.684611320E0;8.237660311E0
7.311619400E-2;1.450886250E0;3.907337189E0;5.990292549E0;7.297668096E0
8.330024500E-2;1.685518026E0;3.519476414E0;6.885724068E0;7.914599243E0
9.343227000E-2;2.087743998E0;4.716577530E0;8.322244644E0;9.791043586E0
1.033977830E-1;2.499546528E0;5.573701382E0;8.882488251E0;1.078018912E1
1.134635390E-1;2.647987127E0;5.554547787E0;8.149862289E0;1.021200726E1
1.234389170E-1;2.643198729E0;5.372588634E0;7.685387611E0;9.742504344E0
1.335086060E-1;2.303221941E0;5.434837818E0;7.987056732E0;9.931534054E0
1.434564510E-1;1.556231141E0;6.114790916E0;7.747636795E0;9.991916694E0
1.534918730E-1;1.086967587E0;6.430825710E0;7.354987621E0;9.830201461E0
1.635160840E-1;1.192312479E0;6.382941723E0;7.101202011E0;9.622402199E0
1.735186900E-1;1.345541358E0;6.646304131E0;6.847416878E0;9.636957925E0
1.835609930E-1;1.340752959E0;7.278373241E0;6.387730122E0;9.776268800E0
1.935481440E-1;1.264138460E0;7.920019150E0;5.975927353E0;1.000182269E1
2.035442200E-1;1.460463047E0;7.680599213E0;5.779603004E0;9.722570003E0
2.135282580E-1;1.896207690E0;7.101202011E0;6.426037312E0;9.763023565E0
2.235722770E-1;1.661576033E0;7.867346764E0;6.756437302E0;1.050263896E1
2.335447860E-1;9.337386489E-1;7.627926826E0;6.665457726E0;1.017278046E1
2.439780410E-1;1.632845521E0;6.679822922E0;7.570465565E0;1.022732456E1
2.537146680E-1;3.064578176E-1;7.268796444E0;7.388506413E0;1.036915354E1
2.637224820E-1;-5.075707436E-1;8.485051155E0;7.316680431E0;1.121550417E1
2.736113890E-1;-4.165911078E-1;9.050082207E0;6.962338448E0;1.142592197E1
2.834763420E-1;1.675941199E-1;8.240841866E0;6.358999729E0;1.041040057E1
2.934778190E-1;1.096544385E0;7.565677166E0;5.707777023E0;9.540471640E0
3.034305570E-1;1.833958507E0;7.082048416E0;5.559336185E0;9.188309550E0
3.134574260E-1;2.149993181E0;6.660669327E0;6.215347767E0;9.360423838E0
3.234513610E-1;1.316810966E0;6.665457726E0;7.417236805E0;1.005871362E1
3.333908280E-1;2.298433632E-1;6.991068840E0;7.848193169E0;1.051294476E1
3.434245620E-1;4.788403399E-3;7.235277653E0;7.680599213E0;1.055181832E1
3.534829290E-1;1.225831270E0;6.229712963E0;7.675810814E0;9.961428490E0
3.634561120E-1;1.738190413E0;5.750872612E0;7.273584843E0;9.433921675E0
3.734632040E-1;1.096544385E0;7.158663273E0;6.885724068E0;9.993100889E0
3.834222500E-1;1.005564705E-1;7.292738438E0;7.671022415E0;1.058483493E1
3.934307730E-1;1.651999116E0;6.837840080E0;7.378929615E0;1.019479084E1
4.034940340E-1;1.838746905E0;8.336610794E0;6.205770969E0;1.055422489E1
4.134731650E-1;3.031059265E0;6.957550049E0;6.138733387E0;9.761089619E0
4.234347300E-1;3.069366693E0;7.465120792E0;5.176264286E0;9.588678340E0
4.333950130E-1;2.600103140E0;7.929595947E0;4.893748283E0;9.674078793E0
4.434221540E-1;2.451662540E0;6.631938934E0;4.568136692E0;8.417905682E0
4.534277250E-1;6.655880809E-1;7.560888767E0;3.074155092E0;8.189046097E0
4.633940100E-1;3.399766386E-1;8.082824707E0;2.250549555E0;8.397178851E0
4.734576530E-1;1.766920805E0;6.478709698E0;3.596091032E0;7.617582240E0
4.834999740E-1;2.461239338E0;9.935936928E0;5.363011837E0;1.155605632E1
4.935851350E-1;4.477157116E0;1.038604736E1;8.312667847E0;1.403621610E1
5.034497150E-1;5.023035049E0;8.652645111E0;1.015620327E1;1.425649373E1
5.133980050E-1;5.248090267E0;6.449979305E0;9.117119789E0;1.233963361E1
5.234431500E-1;4.529829502E0;6.895300865E0;7.603984833E0;1.121985359E1
5.334472230E-1;3.213018656E0;9.485827446E0;6.133944988E0;1.174434725E1
5.433832590E-1;2.245761156E0;7.225700855E0;5.583278179E0;9.403573323E0
5.533707770E-1;9.959878922E-1;6.607996464E0;3.610456228E0;7.595591045E0
5.633780360E-1;1.182735682E0;5.750872612E0;8.140286058E-2;5.871799206E0
5.734116660E-1;9.289502501E-1;6.311115742E0;-4.376600742E0;7.736133694E0
5.833819810E-1;-3.256114423E-1;7.738059998E0;-1.159272480E1;1.394183860E1
5.934111380E-1;-2.394201756E-1;8.877699852E0;-1.534683323E1;1.773122012E1
6.034327170E-1;7.900865674E-1;9.787496567E0;-2.062844276E1;2.284626833E1
6.135285060E-1;1.024718285E0;9.715670586E0;-1.753513336E1;2.007299690E1
6.234524010E-1;1.570596337E0;9.447520256E0;-4.553771496E0;1.060468041E1
6.334008480E-1;1.312022567E0;9.385271072E0;3.763684988E0;1.019657006E1
6.433735720E-1;1.747767210E0;8.978256226E0;6.392518520E0;1.115921449E1
6.534814340E-1;2.183511972E0;8.920795441E0;6.560112476E0;1.128642510E1
6.635493650E-1;1.910573006E0;8.781931877E0;5.324704647E0;1.044629582E1
6.734603300E-1;1.800439715E0;8.695740700E0;2.777273893E0;9.304339835E0
6.834773130E-1;1.910573006E0;9.150638580E0;-6.224924326E-1;9.368669728E0
6.934463040E-1;2.082955360E0;9.567230225E0;-3.873818398E0;1.052981796E1
7.034023000E-1;2.025494576E0;9.519346237E0;-4.654327869E0;1.078811146E1
7.138952980E-1;1.786074519E0;9.294290543E0;-1.963245392E0;9.665828022E0
7.236337970E-1;1.637633920E0;9.026140213E0;7.230489254E-1;9.201948258E0
7.336010460E-1;1.398213744E0;9.279925346E0;1.426944256E0;9.492533172E0
7.434756710E-1;1.537077546E0;8.690952301E0;1.192312479E0;8.906001815E0
7.534789830E-1;1.556231141E0;8.925583839E0;7.086837292E-1;9.087911469E0
