"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;-1.259350061E0;2.475604534E0;8.240841866E0;8.696324226E0
1.846821600E-2;-1.024718285E0;2.360682964E0;9.452308655E0;9.796377419E0
3.428971600E-2;-8.044517636E-1;2.231395960E0;9.734824181E0;1.001963434E1
4.718796600E-2;-5.267243981E-1;2.212242365E0;9.514557838E0;9.782549041E0
5.860309100E-2;-4.070142806E-1;2.221819162E0;8.451532364E0;8.748173542E0
6.938315300E-2;-4.979939461E-1;2.240972757E0;7.958326340E0;8.282808400E0
7.967568400E-2;-7.517793179E-1;2.355894566E0;7.896077156E0;8.274264064E0
8.988945000E-2;-8.619126081E-1;2.494758129E0;8.327033043E0;8.735341480E0
9.991933300E-2;-8.427590132E-1;2.355894566E0;8.882488251E0;9.228167721E0
1.099432740E-1;-6.464344859E-1;2.169146776E0;9.385271072E0;9.654345570E0
1.199997450E-1;-2.777273953E-1;1.991975784E0;9.653421402E0;9.860712185E0
1.300029800E-1;-1.819593310E-1;1.819593310E0;9.787496567E0;9.956862862E0
1.400440980E-1;-2.011129409E-1;1.762132406E0;9.734824181E0;9.895067400E0
1.500256570E-1;-4.070142806E-1;1.790862918E0;9.720458984E0;9.892430110E0
1.600739360E-1;-5.746083856E-1;1.857900500E0;9.696516991E0;9.889611257E0
1.700645760E-1;-6.033388376E-1;1.872265697E0;9.682151794E0;9.879952427E0
1.800368960E-1;-5.937620401E-1;1.891419291E0;9.639056206E0;9.840804075E0
1.900620560E-1;-6.081272364E-1;1.944091797E0;9.639056206E0;9.851939717E0
2.000776360E-1;-6.703764796E-1;2.020706177E0;9.610325813E0;9.843323642E0
2.100874260E-1;-6.607996821E-1;2.011129379E0;9.428366661E0;9.663094509E0
2.200878210E-1;-7.517793179E-1;2.116474390E0;9.097966194E0;9.371105850E0
2.300540180E-1;-7.757213712E-1;2.202665567E0;8.777143478E0;9.082495631E0
