"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.437689900E-2;-1.723825186E-1;6.071695328E0;6.675034523E0;9.025036608E0
4.581889900E-2;-2.250549644E-1;6.033388138E0;6.684611320E0;9.007577403E0
6.147339900E-2;-2.681505978E-1;6.023811340E0;6.809109688E0;9.095173585E0
7.447014900E-2;-3.734954596E-1;5.980715752E0;6.947973251E0;9.175118095E0
8.612602400E-2;-3.926490843E-1;5.923254967E0;7.240066051E0;9.362567978E0
9.678196100E-2;-4.070142806E-1;5.822698593E0;7.431602001E0;9.449771840E0
1.069674300E-1;-3.447650373E-1;5.779603004E0;7.699752808E0;9.633735886E0
1.170401640E-1;-3.160346150E-1;5.726930618E0;7.738059998E0;9.631987578E0
1.271980310E-1;-2.537853718E-1;5.726930618E0;7.805097580E0;9.684094669E0
1.373014650E-1;-1.915361285E-1;5.741295815E0;7.824251175E0;9.706599310E0
1.474051820E-1;-2.059013397E-1;5.793968201E0;7.838616371E0;9.749685610E0
1.573485400E-1;-2.442085743E-1;5.841852188E0;7.771578789E0;9.725446606E0
1.673857190E-1;-2.729389966E-1;5.942408562E0;7.613561630E0;9.661937482E0
1.773793090E-1;-3.399766386E-1;5.990292549E0;7.422025204E0;9.543880084E0
1.873871040E-1;-3.591302633E-1;6.009446144E0;7.321468830E0;9.478730049E0
1.974555010E-1;-3.447650373E-1;6.023811340E0;7.335834026E0;9.498401279E0
2.073312000E-1;-2.873041928E-1;5.980715752E0;7.340622425E0;9.472921523E0
2.174860490E-1;-3.016694188E-1;5.995080948E0;7.407660007E0;9.534433743E0
2.272929740E-1;-3.399766386E-1;5.980715752E0;7.412448406E0;9.530421627E0
2.372384360E-1;-3.591302633E-1;5.966350555E0;7.436390400E0;9.540765990E0
2.471291670E-1;-4.261679053E-1;5.995080948E0;7.445967197E0;9.568962439E0
2.571660330E-1;-4.884171486E-1;6.009446144E0;7.527369976E0;9.644339948E0
2.671199660E-1;-5.075707436E-1;6.066906929E0;7.651868820E0;9.778347723E0
2.773719320E-1;-4.788403511E-1;6.052541733E0;7.694964409E0;9.801786917E0
2.874159150E-1;-4.979939461E-1;6.138733387E0;7.651868820E0;9.822583266E0
2.973314070E-1;-5.315127969E-1;6.191405773E0;7.469909191E0;9.716766675E0
3.072556530E-1;-5.410895944E-1;6.205770969E0;7.268796444E0;9.572866499E0
3.173447760E-1;-5.889736414E-1;6.248866558E0;7.311892033E0;9.636336872E0
3.272793370E-1;-5.219359994E-1;6.138733387E0;7.398083210E0;9.627465916E0
3.373946180E-1;-3.878606856E-1;6.004657745E0;7.393294811E0;9.532426696E0
3.472672580E-1;-2.873041928E-1;5.851428986E0;7.316680431E0;9.373130609E0
3.571965780E-1;-2.250549644E-1;5.712565422E0;7.412448406E0;9.361006613E0
3.671767380E-1;-1.580173075E-1;5.621585369E0;7.455543995E0;9.338754081E0
3.771323180E-1;-9.576806426E-2;5.564124584E0;7.441178799E0;9.291920998E0
3.871666080E-1;-9.097966552E-2;5.530605793E0;7.455543995E0;9.283372986E0
3.972227530E-1;-2.394201607E-2;5.525817394E0;7.383718014E0;9.222500897E0
4.072358260E-1;-5.746084079E-2;5.607220173E0;7.426813602E0;9.306007742E0
4.171948620E-1;-7.661445439E-2;5.650316238E0;7.599195957E0;9.469937833E0
4.272168800E-1;-1.244984865E-1;5.750872612E0;7.714118004E0;9.622663470E0
4.374433890E-1;-1.628057212E-1;5.889736176E0;7.714118004E0;9.706859147E0
4.473326440E-1;-2.250549644E-1;6.066906929E0;7.618350029E0;9.741522806E0
4.574992710E-1;-3.160346150E-1;6.167463779E0;7.536946774E0;9.743872640E0
4.672425850E-1;-2.920926213E-1;6.220136166E0;7.465120792E0;9.721288004E0
4.773017420E-1;-2.585737705E-1;6.315904140E0;7.354987621E0;9.698110559E0
4.873788200E-1;-3.016694188E-1;6.387730122E0;7.235277653E0;9.656259279E0
4.972228590E-1;-3.112462163E-1;6.449979305E0;7.082048416E0;9.584076221E0
5.071013790E-1;-3.160346150E-1;6.411672115E0;7.091625214E0;9.565592787E0
5.170516390E-1;-3.399766386E-1;6.397306919E0;7.096413612E0;9.560345501E0
5.270907690E-1;-3.495534360E-1;6.363788128E0;7.077260017E0;9.524053564E0
5.371708340E-1;-2.011129409E-1;6.210559368E0;7.096413612E0;9.432421759E0
5.470853660E-1;-1.436520964E-1;6.110002518E0;7.230489254E0;9.467456973E0
5.570886320E-1;-1.915361360E-2;5.947196960E0;7.383718014E0;9.480970955E0
5.671257650E-1;1.053448766E-1;5.774814606E0;7.359776020E0;9.355526941E0
5.771133320E-1;2.346317619E-1;5.626373768E0;7.311892033E0;9.229024810E0
5.874786150E-1;5.123591423E-1;5.492298603E0;7.331045628E0;9.174534638E0
5.972942570E-1;6.512228847E-1;5.406107426E0;7.335834026E0;9.135893476E0
6.072465780E-1;6.751648784E-1;5.573701382E0;7.287950039E0;9.199794045E0
6.174527380E-1;5.219359994E-1;5.832275391E0;7.268796444E0;9.333983885E0
6.273778180E-1;3.447650373E-1;5.908889771E0;7.264008045E0;9.370146964E0
6.374038580E-1;2.681505978E-1;5.951985359E0;7.220912457E0;9.361603023E0
6.472673780E-1;4.118026793E-1;5.884947777E0;7.182605267E0;9.294730238E0
6.571836380E-1;4.309563041E-1;5.841852188E0;7.364564419E0;9.410088703E0
6.671632680E-1;4.118026793E-1;5.798756599E0;7.489062786E0;9.480570709E0
6.771140830E-1;3.208230138E-1;5.832275391E0;7.546523571E0;9.542975513E0
6.870654910E-1;2.585737705E-1;5.899312973E0;7.517793179E0;9.559600840E0
6.972336950E-1;1.053448766E-1;5.995080948E0;7.623138428E0;9.698676848E0
7.071342970E-1;-1.915361360E-2;6.038176537E0;7.742848396E0;9.818943122E0
7.170775980E-1;-7.182604820E-2;6.066906929E0;7.872135162E0;9.938965272E0
7.270857480E-1;-3.830722719E-2;6.023811340E0;7.958326340E0;9.981118607E0
7.370848230E-1;4.788403399E-3;6.028599739E0;8.164227486E0;1.014882497E1
7.470443610E-1;-1.101332754E-1;6.019022942E0;8.303091049E0;1.025583188E1
7.570166300E-1;-1.340752989E-1;5.923254967E0;8.283937454E0;1.018462298E1
7.671082640E-1;9.576806799E-3;5.832275391E0;8.341399193E0;1.017813679E1
7.771625810E-1;1.197100878E-1;5.779603004E0;8.322244644E0;1.013301028E1
7.872007400E-1;2.394201756E-1;5.702988625E0;8.255207062E0;1.003642590E1
7.972313190E-1;3.974374831E-1;5.731719017E0;8.245630264E0;1.004992427E1
8.071381090E-1;4.740519226E-1;5.693411827E0;8.389283180E0;1.014986383E1
8.171075040E-1;5.075707436E-1;5.592854977E0;8.647856712E0;1.031130838E1
8.270927010E-1;4.501099288E-1;5.506663799E0;8.920795441E0;1.049316618E1
8.371083000E-1;4.740519226E-1;5.477933407E0;8.925583839E0;1.048324981E1
8.470455990E-1;3.926490843E-1;5.501875401E0;8.968679428E0;1.052910333E1
8.571382490E-1;1.484405100E-1;5.463568211E0;9.155426979E0;1.066276021E1
8.671560740E-1;-1.436520964E-1;5.482721806E0;9.356540680E0;1.084553954E1
8.771584860E-1;-4.118026793E-1;5.525817394E0;9.337387085E0;1.085776390E1
8.871126920E-1;-4.932055473E-1;5.564124584E0;9.212887764E0;1.077404451E1
8.971332950E-1;-4.979939461E-1;5.640739441E0;9.045293808E0;1.067161091E1
9.072855970E-1;-5.075707436E-1;5.640739441E0;8.887276649E0;1.053846553E1
9.172742480E-1;-5.219359994E-1;5.674258232E0;8.767566681E0;1.045656967E1
9.271585730E-1;-5.219359994E-1;5.717353821E0;8.556877136E0;1.030440189E1
9.370887360E-1;-4.070142806E-1;5.707777023E0;8.255207062E0;1.004454194E1
9.470353170E-1;-3.064578176E-1;5.664681435E0;8.135497093E0;9.918106931E0
9.570581080E-1;-2.154781520E-1;5.688623428E0;8.001421928E0;9.819858462E0
9.670595030E-1;-1.915361285E-1;5.645527840E0;8.106766701E0;9.880705289E0
9.770147010E-1;-2.202665508E-1;5.463568211E0;8.255207062E0;9.901895706E0
9.870728000E-1;-1.532289088E-1;5.310339451E0;8.303091049E0;9.857205748E0
9.970338490E-1;-1.915361360E-2;5.080495834E0;8.183381081E0;9.632213177E0
1.007068374E0;2.394201756E-1;4.888959885E0;7.934384346E0;9.322752047E0
1.017127136E0;3.926490843E-1;4.836287498E0;7.637503624E0;9.048497758E0
1.027067517E0;5.889736414E-1;4.783615112E0;7.508216381E0;8.922061237E0
1.037109208E0;9.050082564E-1;4.745307922E0;7.493851185E0;8.915985240E0
1.047117053E0;1.115697980E0;4.697423935E0;7.556100368E0;8.966896140E0
1.057084476E0;1.259350061E0;4.687847137E0;7.503427982E0;8.936627152E0
1.067037687E0;1.374271750E0;4.558559895E0;7.297526836E0;8.713379889E0
1.077095293E0;1.489193439E0;4.458003521E0;7.235277653E0;8.627904450E0
1.087118596E0;1.465251446E0;4.299986362E0;7.412448406E0;8.693746942E0
1.097154247E0;1.537077546E0;4.089296341E0;7.862558365E0;8.994708221E0
1.107190573E0;1.680729628E0;4.017470360E0;8.154650688E0;9.244633471E0
1.117145736E0;1.728613615E0;4.065354347E0;8.207323074E0;9.320695416E0
1.127163817E0;1.637633920E0;3.974374771E0;8.202534676E0;9.260619568E0
1.137155858E0;1.541865945E0;3.845088005E0;8.216899872E0;9.202146264E0
1.147155878E0;1.470039845E0;3.778050184E0;8.269572258E0;9.209804866E0
1.157462888E0;1.355118155E0;3.883395195E0;8.039729118E0;9.030744585E0
1.167256893E0;1.201889277E0;4.065354347E0;7.781155586E0;8.861039784E0
1.177231396E0;1.048660398E0;4.132391930E0;7.675810814E0;8.780343008E0
1.187163147E0;8.619126081E-1;4.218583584E0;7.829039574E0;8.934942722E0
1.197130023E0;8.714894056E-1;4.299986362E0;7.838616371E0;8.982944012E0
1.207220961E0;1.096544385E0;4.448426723E0;7.819462776E0;9.062831126E0
