"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;-7.852981687E-1;2.671929121E0;9.370905876E0;9.775979510E0
6.320841000E-3;-8.044517636E-1;2.796427488E0;8.968679428E0;9.428910861E0
2.235009100E-2;-8.092401624E-1;2.925714493E0;8.365341187E0;8.899079059E0
3.513821600E-2;-8.427590132E-1;2.978386879E0;7.891288757E0;8.476642579E0
4.674477800E-2;-8.044517636E-1;3.026270866E0;7.857769966E0;8.458723712E0
5.726005900E-2;-6.943184733E-1;3.002328873E0;8.116343498E0;8.681652411E0
6.765370000E-2;-5.793967843E-1;2.978386879E0;8.465897560E0;8.993214694E0
7.778152000E-2;-5.027823448E-1;2.906560898E0;8.585607529E0;9.078190512E0
8.787043000E-2;-5.410895944E-1;2.853888512E0;8.633491516E0;9.109041297E0
9.810588500E-2;-6.129156351E-1;2.810792685E0;8.652645111E0;9.118359968E0
1.081646130E-1;-6.368576288E-1;2.777273893E0;8.748413086E0;9.200737440E0
1.181559770E-1;-5.315127969E-1;2.681505919E0;8.868123055E0;9.279902281E0
1.281486590E-1;-5.506663918E-1;2.671929121E0;8.916007042E0;9.324034549E0
1.380350000E-1;-5.171475410E-1;2.700659513E0;8.930372238E0;9.344118562E0
1.481396700E-1;-5.650315881E-1;2.695871115E0;8.858546257E0;9.276897302E0
1.581875050E-1;-5.937620401E-1;2.762908697E0;8.839392662E0;9.280144420E0
1.682239230E-1;-5.985504389E-1;2.782062292E0;8.868123055E0;9.313524560E0
1.782046320E-1;-5.746083856E-1;2.743755102E0;8.925583839E0;9.355448345E0
1.880959860E-1;-5.937620401E-1;2.772485495E0;9.050082207E0;9.483839788E0
1.982156630E-1;-6.272808313E-1;2.777273893E0;9.198522568E0;9.629099073E0
2.081125020E-1;-6.033388376E-1;2.791639090E0;9.251194954E0;9.682038764E0
2.182134210E-1;-5.363011956E-1;2.762908697E0;9.251194954E0;9.669844441E0
2.280743810E-1;-5.219359994E-1;2.758120298E0;9.188945770E0;9.608140774E0
2.380483610E-1;-4.548983276E-1;2.748543501E0;9.121908188E0;9.537852633E0
2.481028510E-1;-4.022258818E-1;2.724601507E0;9.054870605E0;9.464455648E0
2.579845960E-1;-3.591302633E-1;2.734178305E0;9.035717010E0;9.447162931E0
2.679884680E-1;-3.208230138E-1;2.710236311E0;8.949525833E0;9.356405341E0
2.781869040E-1;-2.585737705E-1;2.671929121E0;8.987833023E0;9.380149683E0
2.881251220E-1;-2.202665508E-1;2.657563925E0;8.987833023E0;9.375089643E0
2.981857310E-1;-1.388636976E-1;2.624045134E0;8.949525833E0;9.327320549E0
3.082000360E-1;-1.053448766E-1;2.571372509E0;8.848969460E0;9.215601696E0
3.182031880E-1;-2.394201607E-2;2.513911724E0;8.686163902E0;9.042663806E0
3.282472640E-1;1.436520964E-1;2.408566952E0;8.576030731E0;8.908991738E0
3.381153020E-1;2.346317619E-1;2.413355350E0;8.705317497E0;9.036696788E0
3.479898210E-1;3.064578176E-1;2.408566952E0;8.848969460E0;9.176021559E0
3.580080810E-1;2.968810201E-1;2.427720547E0;8.853757858E0;9.185368452E0
3.681227110E-1;4.548983276E-1;2.408566952E0;8.748413086E0;9.085310054E0
3.780605260E-1;4.788403511E-1;2.408566952E0;8.681375504E0;9.022015489E0
3.879989330E-1;6.512228847E-1;2.389413357E0;8.676587105E0;9.023112059E0
3.980771370E-1;8.475474119E-1;2.288856745E0;8.619126320E0;8.958043332E0
4.079907390E-1;1.101332784E0;2.212242365E0;8.662221909E0;9.007832069E0
4.179210400E-1;1.264138460E0;2.130839586E0;8.619126320E0;8.968158223E0
4.281131900E-1;1.374271750E0;1.991975784E0;8.647856712E0;8.980089982E0
4.381932650E-1;1.436521053E0;1.944091797E0;8.710105896E0;9.039304750E0
4.480153030E-1;1.474828243E0;1.872265697E0;8.815450668E0;9.131958589E0
4.580373220E-1;1.398213744E0;1.795651317E0;8.781931877E0;9.072028043E0
4.679753310E-1;1.302445769E0;1.728613615E0;8.992621422E0;9.249416741E0
4.779423360E-1;1.125274777E0;1.628057122E0;9.361329079E0;9.568244115E0
4.881343380E-1;1.072602391E0;1.527500629E0;9.821015358E0;9.996803325E0
4.979583390E-1;1.010353088E0;1.379060149E0;1.019929886E1;1.034158196E1
5.080853400E-1;1.019929886E0;1.302445769E0;1.045787334E1;1.058790522E1
5.179688400E-1;9.864110947E-1;1.244984865E0;1.070687008E1;1.082405012E1
5.278750900E-1;1.000776291E0;1.292868972E0;1.089840603E1;1.102035922E1
5.379112150E-1;9.576807022E-1;1.321599364E0;1.089361763E1;1.101520233E1
5.479782780E-1;9.624691010E-1;1.412579060E0;1.075954247E1;1.089447018E1
5.578813090E-1;9.624691010E-1;1.561019540E0;1.049618053E1;1.065518346E1
5.678403250E-1;9.097966552E-1;1.699883223E0;1.017056847E1;1.035170497E1
5.778518330E-1;7.565677166E-1;1.843535304E0;9.959878922E0;1.015727351E1
5.880070870E-1;6.368576288E-1;1.944091797E0;9.988609314E0;1.019595001E1
5.979267140E-1;6.320692301E-1;2.035071373E0;1.007480049E1;1.029770032E1
6.079155270E-1;7.326257229E-1;2.063801765E0;1.008437729E1;1.031943232E1
6.178654340E-1;6.991068721E-1;2.073378563E0;9.940725327E0;1.017868700E1
6.278613870E-1;6.320692301E-1;2.178723574E0;9.672574997E0;9.935041771E0
6.379458640E-1;5.698199868E-1;2.298433542E0;9.576807022E0;9.865228041E0
6.479316020E-1;4.979939461E-1;2.413355350E0;9.682151794E0;9.990813049E0
6.579894710E-1;4.644751251E-1;2.466027737E0;9.725247383E0;1.004377751E1
6.679009060E-1;4.453215301E-1;2.470816135E0;9.821015358E0;1.013684301E1
6.780111230E-1;4.405331016E-1;2.394201756E0;9.859322548E0;1.015541789E1
6.879592320E-1;4.692635238E-1;2.346317768E0;9.801861763E0;1.008969322E1
6.979247860E-1;4.501099288E-1;2.288856745E0;9.696516991E0;9.973159274E0
7.079280630E-1;5.123591423E-1;2.240972757E0;9.576807022E0;9.848842751E0
7.179582020E-1;6.224924326E-1;2.188300371E0;9.648633003E0;9.913237321E0
7.279777710E-1;7.757213712E-1;2.116474390E0;9.758766174E0;1.001572387E1
7.380315560E-1;9.576807022E-1;2.020706177E0;9.452308655E0;9.713214951E0
7.480254480E-1;1.063025594E0;1.872265697E0;9.169792175E0;9.419155524E0
7.582688940E-1;1.144428372E0;1.790862918E0;9.179368973E0;9.422193005E0
7.684931170E-1;1.259350061E0;1.814804912E0;9.275136948E0;9.534550060E0
7.781722290E-1;1.340752959E0;1.790862918E0;9.246406555E0;9.513193085E0
7.880132850E-1;1.446097851E0;1.771709204E0;9.030928612E0;9.315998287E0
7.979043130E-1;1.513135433E0;1.685518026E0;8.839392662E0;9.124988356E0
8.079938270E-1;1.527500629E0;1.699883223E0;8.647856712E0;8.944735148E0
8.179035840E-1;1.503558636E0;1.757344007E0;8.671798706E0;8.974911661E0
8.278594620E-1;1.340752959E0;1.857900500E0;8.647856712E0;8.946219228E0
8.378244010E-1;1.206677675E0;2.015917778E0;8.690952301E0;9.002924380E0
8.478898710E-1;1.053448796E0;2.236184359E0;8.786720276E0;9.127799738E0
8.579456060E-1;7.517793179E-1;2.456450939E0;8.738836288E0;9.108599400E0
8.682344730E-1;4.405331016E-1;2.772485495E0;8.470685959E0;8.923747298E0
8.781474070E-1;1.340752989E-1;2.973598480E0;8.485051155E0;8.992016304E0
8.883273740E-1;-6.224924326E-2;3.208230257E0;8.710105896E0;9.282379063E0
8.981173570E-1;-3.830722719E-2;3.318363667E0;8.690952301E0;9.302991818E0
9.084988490E-1;-1.915361360E-2;3.356670856E0;8.470685959E0;9.111538109E0
9.181645950E-1;1.101332754E-1;3.265691042E0;8.379706383E0;8.994239622E0
9.280909680E-1;2.298433632E-1;3.136404276E0;8.504204750E0;9.067047931E0
9.380101540E-1;3.399766386E-1;2.987963676E0;8.470685959E0;8.988661283E0
9.480232470E-1;3.303998411E-1;2.916137695E0;8.398859978E0;8.896846185E0
9.579172940E-1;2.489969730E-1;2.868253708E0;8.317456245E0;8.801645143E0
9.678463170E-1;1.819593310E-1;2.877830505E0;8.346187592E0;8.830281135E0
9.778168290E-1;1.101332754E-1;2.791639090E0;8.236053467E0;8.697008385E0
9.878265850E-1;-6.703764945E-2;2.758120298E0;8.475474358E0;8.913214191E0
9.977769630E-1;-4.788403511E-1;2.849100113E0;8.753201485E0;9.217656739E0
1.007783152E0;-7.565677166E-1;2.873042107E0;9.021351814E0;9.497976322E0
1.017953246E0;-7.326257229E-1;2.920926094E0;9.294290543E0;9.769973715E0
1.027879793E0;-7.948749661E-1;2.901772499E0;9.251194954E0;9.728140517E0
1.037931567E0;-1.426944256E0;2.863465309E0;9.016563416E0;9.567341288E0
1.047911454E0;-1.939303398E0;2.873042107E0;8.877699852E0;9.530415693E0
1.057940397E0;-2.499546528E0;2.892195702E0;8.987833023E0;9.766968377E0
1.067874869E0;-3.040636063E0;2.920926094E0;9.198522568E0;1.011879906E1
1.077875105E0;-3.394978046E0;2.935291290E0;9.572018623E0;1.057191333E1
1.087991723E0;-3.505111217E0;2.815581083E0;9.945513725E0;1.091451074E1
1.097996032E0;-3.438073635E0;2.743755102E0;1.006522369E1;1.098441033E1
1.107883686E0;-3.222595453E0;2.533065319E0;9.907206535E0;1.072167350E1
1.117823013E0;-3.131615877E0;2.274491549E0;9.931148529E0;1.065870728E1
1.127835177E0;-3.141192675E0;2.140416384E0;9.868899345E0;1.057561573E1
1.137800259E0;-3.485957623E0;2.087743998E0;9.935936928E0;1.073468296E1
1.147790300E0;-3.960009575E0;2.001552582E0;1.010353088E1;1.103490937E1
