"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.935365000E-3;-1.484405041E0;4.855441093E0;7.187393665E0;8.799851944E0
3.579536500E-2;-5.985504389E-1;4.548983097E0;7.809885979E0;9.057915259E0
5.703636500E-2;-4.884171486E-1;4.620809078E0;7.785943985E0;9.067047567E0
7.264336500E-2;-3.782838583E-1;4.572925091E0;7.637503624E0;8.909893612E0
8.637286500E-2;-2.298433632E-1;4.548983097E0;7.493851185E0;8.769485776E0
9.737061500E-2;-2.825157940E-1;4.563348293E0;7.618350029E0;8.884999718E0
1.078309900E-1;-3.782838583E-1;4.649539471E0;7.857769966E0;9.138154344E0
1.180916770E-1;-5.075707436E-1;4.740519524E0;8.135497093E0;9.429552819E0
1.281585210E-1;-6.129156351E-1;4.783615112E0;8.245630264E0;9.552437258E0
1.382119430E-1;-5.027823448E-1;4.797980309E0;8.125920296E0;9.450078612E0
1.482111540E-1;-3.447650373E-1;4.721365929E0;7.991845131E0;9.288689238E0
1.582217590E-1;-1.053448766E-1;4.611232281E0;7.943961143E0;9.185917447E0
1.683040620E-1;9.576806426E-2;4.548983097E0;7.948749542E0;9.158877553E0
1.783197130E-1;1.340752989E-1;4.525041103E0;7.891288757E0;9.097604708E0
1.883655390E-1;4.788403213E-2;4.443638325E0;7.920019150E0;9.081570226E0
1.983914520E-1;2.394201607E-2;4.386177540E0;8.020575523E0;9.141594957E0
2.083264080E-1;5.267243832E-2;4.386177540E0;8.073247910E0;9.187962756E0
2.183918860E-1;1.244984865E-1;4.309563160E0;8.518569946E0;9.547453505E0
2.284251250E-1;4.788403511E-1;3.792415380E0;1.033337498E1;1.101772848E1
2.384302450E-1;6.224924326E-2;3.792415380E0;8.513781548E0;9.320448789E0
2.483768050E-1;6.703764945E-2;3.916913986E0;8.178592682E0;9.068411519E0
2.583160850E-1;-1.580173075E-1;4.165910721E0;8.456320763E0;9.428103863E0
2.683267250E-1;-4.644751251E-1;4.194641590E0;8.307879448E0;9.318348359E0
2.783180450E-1;-4.932055473E-1;4.247313976E0;8.192957878E0;9.241617094E0
2.883317050E-1;-7.182605267E-1;4.481945515E0;8.485051155E0;9.622880384E0
2.983315350E-1;-9.289502501E-1;4.568136692E0;8.729259491E0;9.895998821E0
