"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;-1.168370485E0;2.667140722E0;7.805097580E0;8.330562853E0
0.000000000E0;-1.244984865E0;2.973598480E0;7.742848396E0;8.387131603E0
1.240196900E-2;-1.125274777E0;2.973598480E0;8.394071579E0;8.976021887E0
2.525015600E-2;-9.959878922E-1;2.777273893E0;9.064447403E0;9.532546820E0
3.681475000E-2;-8.810662031E-1;2.700659513E0;9.394847870E0;9.814937899E0
4.755154700E-2;-7.757213712E-1;2.753331900E0;9.414001465E0;9.839004206E0
5.798044500E-2;-7.565677166E-1;2.820369720E0;9.107542992E0;9.564215567E0
6.806239400E-2;-6.943184733E-1;2.839523315E0;8.753201485E0;9.228407611E0
7.825986900E-2;-7.996633649E-1;2.901772499E0;8.298302650E0;8.827319639E0
8.829460600E-2;-8.379706144E-1;2.978386879E0;8.336610794E0;8.892247336E0
9.835747500E-2;-9.002198577E-1;2.906560898E0;8.652645111E0;9.172064079E0
1.084704090E-1;-8.858546019E-1;2.777273893E0;9.035717010E0;9.494323070E0
1.185573760E-1;-7.805097699E-1;2.667140722E0;9.380482674E0;9.783470260E0
1.286308600E-1;-6.368576288E-1;2.523488522E0;9.639056206E0;9.984236901E0
1.384361020E-1;-5.123591423E-1;2.432508945E0;9.835380554E0;1.014466965E1
1.484462230E-1;-4.548983276E-1;2.360682964E0;9.883264542E0;1.017146374E1
1.585877830E-1;-5.650315881E-1;2.461239338E0;9.667786598E0;9.992149793E0
1.686675630E-1;-6.272808313E-1;2.513911724E0;9.289502144E0;9.644069861E0
1.785434530E-1;-6.655880809E-1;2.557007313E0;9.117119789E0;9.492268809E0
1.884973980E-1;-6.368576288E-1;2.580949545E0;8.858546257E0;9.248823167E0
1.985008710E-1;-6.464344859E-1;2.676717520E0;8.848969460E0;9.267521498E0
2.083771070E-1;-6.320692301E-1;2.691082716E0;8.877699852E0;9.298117678E0
2.182822250E-1;-5.123591423E-1;2.614468336E0;8.911218643E0;9.300955557E0
2.282772840E-1;-4.932055473E-1;2.571372509E0;8.916007042E0;9.292491047E0
2.382388140E-1;-4.644751251E-1;2.571372509E0;8.901641846E0;9.277225947E0
2.482925790E-1;-4.692635238E-1;2.566584110E0;8.892065048E0;9.266951121E0
2.585209610E-1;-5.123591423E-1;2.576161146E0;8.858546257E0;9.239748911E0
2.685496520E-1;-5.746083856E-1;2.576161146E0;8.791508675E0;9.179183287E0
2.784799980E-1;-6.847416759E-1;2.580949545E0;8.676587105E0;9.078179085E0
2.884821710E-1;-5.889736414E-1;2.456450939E0;8.657433510E0;9.018436458E0
2.984927570E-1;-5.841852427E-1;2.422932148E0;8.772355080E0;9.119544190E0
3.084750500E-1;-4.548983276E-1;2.394201756E0;8.968679428E0;9.293887519E0
3.183246970E-1;-3.591302633E-1;2.384624958E0;9.236829758E0;9.546435707E0
3.285125200E-1;-4.405331016E-1;2.379836559E0;9.610325813E0;9.910401289E0
3.385074320E-1;-4.884171486E-1;2.408566952E0;9.730035782E0;1.003560374E1
3.484523880E-1;-4.979939461E-1;2.475604534E0;9.763554573E0;1.008482095E1
3.583428660E-1;-6.272808313E-1;2.480392933E0;9.634267807E0;9.968196754E0
3.683151050E-1;-7.517793179E-1;2.489969730E0;9.485827446E0;9.835956676E0
3.783782240E-1;-7.134721279E-1;2.561795712E0;9.126696587E0;9.506231132E0
3.883102840E-1;-6.512228847E-1;2.561795712E0;8.882488251E0;9.267442260E0
3.984858140E-1;-5.793967843E-1;2.566584110E0;8.762778282E0;9.149280729E0
4.082755790E-1;-6.224924326E-1;2.595314741E0;8.647856712E0;9.050335969E0
4.182249610E-1;-6.703764796E-1;2.600103140E0;8.638279915E0;9.045983686E0
4.282621520E-1;-6.703764796E-1;2.537853718E0;8.714894295E0;9.101620113E0
4.382152480E-1;-7.086837292E-1;2.509123325E0;8.762778282E0;9.142440359E0
4.484452960E-1;-6.991068721E-1;2.513911724E0;8.662221909E0;9.046689503E0
4.583443200E-1;-6.512228847E-1;2.561795712E0;8.595184326E0;8.992445836E0
4.682233320E-1;-6.512228847E-1;2.557007313E0;8.504204750E0;8.904149374E0
4.781703380E-1;-5.554547906E-1;2.590526342E0;8.360552788E0;8.770302143E0
4.882038410E-1;-4.309563041E-1;2.518700123E0;8.461109161E0;8.838548630E0
4.981300920E-1;-3.926490843E-1;2.389413357E0;8.628703117E0;8.962030293E0
5.081112180E-1;-4.453215301E-1;2.260126352E0;8.743624687E0;9.041982917E0
5.181162810E-1;-5.123591423E-1;2.178723574E0;8.671798706E0;8.955972370E0
5.282483120E-1;-5.937620401E-1;2.130839586E0;8.518569946E0;8.801083151E0
5.382738280E-1;-7.469909191E-1;2.164358377E0;8.274360657E0;8.585306453E0
5.481935860E-1;-9.289502501E-1;2.308010340E0;8.097189903E0;8.470793624E0
5.582184650E-1;-1.106121182E0;2.355894566E0;8.106766701E0;8.514306173E0
5.681699040E-1;-1.340752959E0;2.403778553E0;8.140285492E0;8.593021455E0
5.781776240E-1;-1.517923832E0;2.451662540E0;8.063671112E0;8.563733635E0
5.880999840E-1;-1.503558636E0;2.360682964E0;8.106766701E0;8.576314999E0
5.981761640E-1;-1.436521053E0;2.245761156E0;8.178592682E0;8.602116842E0
6.081697540E-1;-1.388636947E0;2.197877169E0;8.221688271E0;8.622942342E0
6.183105490E-1;-1.235408068E0;2.039859772E0;8.437167168E0;8.767727801E0
6.282409460E-1;-1.043871999E0;1.814804912E0;8.916007042E0;9.158513372E0
6.381401450E-1;-9.720458984E-1;1.642422318E0;9.576807022E0;9.765124528E0
6.480662440E-1;-9.624691010E-1;1.618480325E0;1.013704967E1;1.031046078E1
6.581887940E-1;-9.145850539E-1;1.613691926E0;1.063983250E1;1.080030106E1
6.681055690E-1;-8.762778044E-1;1.570596337E0;1.106599998E1;1.121119937E1
6.781364560E-1;-8.475474119E-1;1.503558636E0;1.125274754E1;1.138434681E1
6.881149000E-1;-8.140285611E-1;1.484405041E0;1.128147888E1;1.140779850E1
6.982981220E-1;-7.757213712E-1;1.431732655E0;1.114740276E1;1.126570861E1
7.082332330E-1;-7.469909191E-1;1.312022567E0;1.094629002E1;1.104991691E1
7.182662880E-1;-9.050082564E-1;1.312022567E0;1.070687008E1;1.082485612E1
7.281438160E-1;-1.091755986E0;1.422155857E0;1.048660374E1;1.063876479E1
7.380910800E-1;-1.383848548E0;1.580173135E0;1.034774017E1;1.055877411E1
7.484122120E-1;-1.565807939E0;1.862688899E0;1.035252857E1;1.063467029E1
7.582612780E-1;-1.618480325E0;1.853112102E0;1.036210537E1;1.065019862E1
7.682033110E-1;-1.565807939E0;1.810016513E0;1.054885292E1;1.081694098E1
7.781213270E-1;-1.517923832E0;1.829170108E0;1.049139214E1;1.075728892E1
7.882153350E-1;-1.580173135E0;1.857900500E0;1.033337498E1;1.061731509E1
7.981413390E-1;-1.661576033E0;1.867477298E0;1.011789608E1;1.042209804E1
8.080998410E-1;-1.719036818E0;1.838746905E0;1.001733971E1;1.032875465E1
8.182345920E-1;-1.719036818E0;1.776497602E0;1.005564690E1;1.035505026E1
8.281449680E-1;-1.723825216E0;1.848323703E0;9.945513725E0;1.026163326E1
8.382631560E-1;-1.824381709E0;1.800439715E0;9.777919769E0;1.010829693E1
8.482107500E-1;-1.733402014E0;1.733402014E0;9.744400978E0;1.004802048E1
8.582005470E-1;-1.599326730E0;1.647210717E0;9.634267807E0;9.904052974E0
8.683129450E-1;-1.580173135E0;1.637633920E0;9.351752281E0;9.624659096E0
8.781771440E-1;-1.541865945E0;1.642422318E0;9.117119789E0;9.391313801E0
8.882007440E-1;-1.714248419E0;1.695094824E0;8.992621422E0;9.310168320E0
8.981845440E-1;-1.972822189E0;1.819593310E0;8.992621422E0;9.384571767E0
9.084209440E-1;-2.035071373E0;1.814804912E0;9.141061783E0;9.539079771E0
9.182091440E-1;-1.776497602E0;1.642422318E0;9.342175484E0;9.650374996E0
9.281882440E-1;-1.551442742E0;1.460463047E0;9.385271072E0;9.624096841E0
9.382842940E-1;-1.407790542E0;1.513135433E0;9.370905876E0;9.596110149E0
9.481578190E-1;-1.321599364E0;1.522712231E0;9.279925346E0;9.496435745E0
9.582325810E-1;-1.211466074E0;1.450886250E0;9.112331390E0;9.306304547E0
9.681834620E-1;-1.158793569E0;1.412579060E0;8.877699852E0;9.063759529E0
9.781019030E-1;-1.206677675E0;1.426944256E0;8.815450668E0;9.011349034E0
9.880871230E-1;-1.192312479E0;1.345541358E0;8.690952301E0;8.874950281E0
9.981787330E-1;-1.149216771E0;1.259350061E0;8.537723541E0;8.706284226E0
1.008131538E0;-1.120486379E0;1.225831270E0;8.394071579E0;8.556786178E0
1.018133441E0;-9.864110947E-1;1.192312479E0;8.216899872E0;8.361343158E0
1.028081392E0;-7.900865674E-1;1.211466074E0;8.164227486E0;8.291350751E0
1.038310368E0;-7.613561153E-1;1.221042871E0;8.279149055E0;8.403268287E0
1.048386856E0;-9.768342972E-1;1.201889277E0;8.537723541E0;8.677065538E0
1.058277600E0;-1.053448796E0;1.110909581E0;8.887276649E0;9.018179456E0
1.068155972E0;-1.058237195E0;1.091755986E0;9.035717010E0;9.162749532E0
1.078127658E0;-1.077390790E0;1.230619669E0;8.954314232E0;9.102468844E0
1.088078001E0;-1.326387763E0;1.335964561E0;8.839392662E0;9.037641752E0
1.098154672E0;-1.589749932E0;1.426944256E0;8.877699852E0;9.131102311E0
1.108109008E0;-1.762132406E0;1.498770237E0;8.939949036E0;9.234398280E0
1.118085676E0;-1.972822189E0;1.589749932E0;9.016563416E0;9.365775358E0
1.128066510E0;-2.169146776E0;1.671152830E0;9.198522568E0;9.597435436E0
1.138182927E0;-2.303221941E0;1.752555609E0;9.212887764E0;9.656789499E0
1.148342635E0;-2.269703150E0;1.766920805E0;9.279925346E0;9.715481252E0
1.158225989E0;-2.207453966E0;1.690306425E0;9.332598686E0;9.737935462E0
1.168111166E0;-2.188300371E0;1.680729628E0;9.409213066E0;9.805447523E0
1.178174255E0;-2.317587137E0;1.824381709E0;9.619902611E0;1.006191359E1
1.188125299E0;-2.825158119E0;1.977610588E0;9.768342972E0;1.035919816E1
