"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.703173000E-2;-1.173158884E0;3.131615877E0;8.408436775E0;9.049040213E0
3.845473000E-2;-1.091755986E0;3.145981073E0;8.140285492E0;8.795076801E0
5.437523000E-2;-9.337386489E-1;3.131615877E0;8.020575523E0;8.660745787E0
6.719748000E-2;-8.236053586E-1;3.093308687E0;8.154650688E0;8.760434479E0
7.855460500E-2;-7.230489254E-1;3.031059265E0;8.365341187E0;8.926872531E0
8.937316700E-2;-6.464344859E-1;2.873042107E0;8.494627953E0;8.990603569E0
9.974094800E-2;-5.267243981E-1;2.738966703E0;8.939949036E0;9.364938118E0
1.097453390E-1;-3.399766386E-1;2.633621931E0;9.380482674E0;9.749102717E0
1.199445340E-1;-1.819593310E-1;2.480392933E0;9.581595421E0;9.899112541E0
1.300671320E-1;-1.388636976E-1;2.389413357E0;9.725247383E0;1.001543888E1
1.399744310E-1;-2.537853718E-1;2.499546528E0;9.533711433E0;9.859198424E0
1.499265800E-1;-4.070142806E-1;2.547430515E0;9.442731857E0;9.788781731E0
1.601241550E-1;-5.315127969E-1;2.667140722E0;9.165003777E0;9.559991617E0
1.701779420E-1;-6.081272364E-1;2.777273893E0;8.868123055E0;9.312715797E0
1.800573360E-1;-8.762778044E-1;2.916137695E0;8.700529099E0;9.217967696E0
1.901250330E-1;-1.139639974E0;3.040636063E0;8.834604263E0;9.412464046E0
2.001773810E-1;-1.225831270E0;3.126827478E0;9.102754593E0;9.702569431E0
2.101615550E-1;-1.154005170E0;3.055001259E0;9.102754593E0;9.670827359E0
2.200661420E-1;-1.110909581E0;3.007117271E0;9.002198219E0;9.555963958E0
2.300804360E-1;-1.024718285E0;2.959233284E0;9.040505409E0;9.567541338E0
2.399955830E-1;-9.145850539E-1;2.896984100E0;9.188945770E0;9.678104518E0
2.499661560E-1;-8.619126081E-1;2.806004286E0;9.203310966E0;9.660097626E0
2.602389430E-1;-8.810662031E-1;2.777273893E0;8.863334656E0;9.329964049E0
2.701093360E-1;-8.523358107E-1;2.753331900E0;8.753201485E0;9.215522184E0
2.800965330E-1;-8.236053586E-1;2.695871115E0;8.427590370E0;8.886524985E0
2.900681310E-1;-7.661445141E-1;2.676717520E0;8.657433510E0;9.094116179E0
3.000989300E-1;-7.852981687E-1;2.609679937E0;9.232041359E0;9.625887504E0
3.099898300E-1;-6.703764796E-1;2.633621931E0;9.519346237E0;9.899662716E0
3.199992800E-1;-5.315127969E-1;2.499546528E0;9.528923035E0;9.865627851E0
3.300115050E-1;-6.751648784E-1;2.600103140E0;9.117119789E0;9.504643981E0
3.399851170E-1;-6.895300746E-1;2.619256735E0;8.896853447E0;9.299997786E0
3.498764230E-1;-7.086837292E-1;2.619256735E0;8.825027466E0;9.232759514E0
3.601315760E-1;-7.805097699E-1;2.652775526E0;8.628703117E0;9.060956405E0
3.700656530E-1;-9.241618514E-1;2.753331900E0;8.547300339E0;9.027250675E0
3.799816910E-1;-1.048660398E0;2.810792685E0;8.748413086E0;9.248512079E0
3.901232100E-1;-1.043871999E0;2.820369720E0;9.074024200E0;9.559396911E0
3.999794700E-1;-1.015141487E0;2.844311714E0;9.102754593E0;9.590660173E0
4.099891000E-1;-1.067813993E0;2.786850691E0;8.896853447E0;9.384069733E0
4.201364150E-1;-1.182735682E0;2.853888512E0;8.729259491E0;9.259779403E0
4.299770720E-1;-1.268926859E0;2.887407303E0;8.839392662E0;9.385209584E0
4.399859010E-1;-1.235408068E0;2.911349297E0;9.222464561E0;9.749668733E0
4.499793150E-1;-1.154005170E0;2.868253708E0;9.538499832E0;1.002704275E1
4.599510220E-1;-1.278503656E0;2.944868088E0;9.447520256E0;9.978098949E0
4.699478760E-1;-1.628057122E0;3.098097086E0;9.150638580E0;9.797089464E0
4.799588030E-1;-1.853112102E0;3.131615877E0;8.868123055E0;9.585648073E0
4.902947660E-1;-1.824381709E0;3.126827478E0;8.834604263E0;9.547546868E0
5.000907480E-1;-1.757344007E0;3.007117271E0;8.863334656E0;9.523114693E0
5.100567390E-1;-1.604115129E0;2.882618904E0;8.825027466E0;9.421453543E0
5.200617340E-1;-1.465251446E0;2.743755102E0;8.686163902E0;9.226299215E0
5.299127320E-1;-1.379060149E0;2.643198729E0;8.571242332E0;9.074938101E0
5.399432310E-1;-1.278503656E0;2.552218914E0;8.528146744E0;8.993201870E0
5.498604800E-1;-1.374271750E0;2.446874142E0;8.336610794E0;8.796300100E0
5.598756050E-1;-1.407790542E0;2.336740971E0;8.389283180E0;8.821695123E0
5.698156670E-1;-1.316810966E0;2.231395960E0;8.925583839E0;9.294039268E0
5.797821980E-1;-1.177947283E0;2.135627985E0;9.308655739E0;9.622865392E0
5.897849640E-1;-1.072602391E0;2.035071373E0;9.385271072E0;9.663089800E0
5.997678470E-1;-1.015141487E0;2.039859772E0;9.533711433E0;9.802203519E0
6.097582880E-1;-1.120486379E0;2.039859772E0;9.418789864E0;9.702067826E0
6.199115090E-1;-1.177947283E0;2.126051188E0;9.179368973E0;9.495707883E0
6.299826190E-1;-1.249773264E0;2.164358377E0;8.892065048E0;9.236622825E0
6.399226740E-1;-1.316810966E0;2.260126352E0;8.609549522E0;8.998138987E0
6.499847020E-1;-1.316810966E0;2.183511972E0;8.604761124E0;8.974610278E0
6.599752160E-1;-1.254561663E0;2.126051188E0;8.887276649E0;9.223757632E0
6.699509730E-1;-1.125274777E0;2.154781580E0;8.963891029E0;9.287662212E0
6.798783510E-1;-1.163581967E0;2.159569979E0;8.882488251E0;9.215002063E0
6.898660400E-1;-1.268926859E0;2.260126352E0;8.901641846E0;9.271330759E0
6.998633850E-1;-1.369483352E0;2.308010340E0;9.126696587E0;9.513095551E0
7.099260570E-1;-1.561019540E0;2.298433542E0;8.949525833E0;9.370890640E0
7.199978930E-1;-1.623268723E0;2.284068346E0;8.944737434E0;9.373382385E0
7.298778110E-1;-1.742978811E0;2.298433542E0;8.939949036E0;9.393799053E0
7.398057700E-1;-2.035071373E0;2.403778553E0;8.604761124E0;9.163055212E0
7.497792500E-1;-2.389413357E0;2.614468336E0;8.015787125E0;8.763423081E0
