"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.456434500E-2;-3.830722719E-2;6.560112476E0;6.598419666E0;9.304605593E0
4.631384500E-2;-1.101332754E-1;6.536170483E0;6.689399719E0;9.353166444E0
6.199709500E-2;-1.532289088E-1;6.521805286E0;6.919242859E0;9.509644843E0
7.469872000E-2;-2.202665508E-1;6.502651691E0;7.144298077E0;9.663021856E0
8.628353200E-2;-2.633621991E-1;6.473921299E0;7.311892033E0;9.769584522E0
9.683543800E-2;-3.112462163E-1;6.454767704E0;7.388506413E0;9.815850820E0
1.072008910E-1;-3.399766386E-1;6.435614109E0;7.455543995E0;9.854838879E0
1.173171180E-1;-3.591302633E-1;6.445190907E0;7.469909191E0;9.872639145E0
1.273742310E-1;-3.447650373E-1;6.459556103E0;7.359776020E0;9.798521880E0
1.374137880E-1;-2.920926213E-1;6.507440090E0;7.192182064E0;9.703585805E0
1.476600660E-1;-1.963245422E-1;6.540958881E0;7.010222435E0;9.589885557E0
1.578487050E-1;-1.628057212E-1;6.545747280E0;6.823474884E0;9.456908726E0
1.678790250E-1;-1.628057212E-1;6.569689274E0;6.713341713E0;9.394481349E0
1.778191850E-1;-1.723825186E-1;6.584054470E0;6.641515732E0;9.353567245E0
1.877672650E-1;-2.298433632E-1;6.564900875E0;6.593631268E0;9.307347891E0
1.977778050E-1;-2.729389966E-1;6.521805286E0;6.622362137E0;9.298608507E0
2.076550750E-1;-2.825157940E-1;6.502651691E0;6.742072105E0;9.371223531E0
2.175787100E-1;-2.968810201E-1;6.497863293E0;6.890512466E0;9.475733627E0
2.276150270E-1;-2.729389966E-1;6.497863293E0;6.933608055E0;9.506400146E0
2.375641860E-1;-2.920926213E-1;6.507440090E0;7.062894821E0;9.608151637E0
2.477862650E-1;-3.064578176E-1;6.540958881E0;7.163451672E0;9.705312944E0
2.579258050E-1;-3.256114423E-1;6.536170483E0;7.182605267E0;9.716859874E0
2.679515750E-1;-4.118026793E-1;6.545747280E0;7.163451672E0;9.712436808E0
2.779304600E-1;-5.027823448E-1;6.598419666E0;7.196970463E0;9.776927739E0
2.878489020E-1;-3.926490843E-1;6.574477673E0;7.187393665E0;9.748669533E0
2.978291230E-1;-2.873041928E-1;6.588842869E0;7.182605267E0;9.751164672E0
3.077967340E-1;-2.250549644E-1;6.579266071E0;7.120356083E0;9.697260568E0
3.176540390E-1;-1.053448766E-1;6.555324078E0;7.072471619E0;9.643818025E0
3.276541920E-1;-4.788403213E-2;6.493074894E0;7.000645638E0;9.548369170E0
3.375947680E-1;3.830722719E-2;6.435614109E0;6.943184853E0;9.467122704E0
3.477385560E-1;1.197100878E-1;6.296750546E0;6.856993675E0;9.310303980E0
3.577994500E-1;1.340752989E-1;6.248866558E0;6.900089264E0;9.310077406E0
3.676523970E-1;1.197100878E-1;6.210559368E0;6.924031258E0;9.302020588E0
3.776628710E-1;9.097966552E-2;6.220136166E0;7.024587631E0;9.383133944E0
3.875696080E-1;8.140286058E-2;6.268020153E0;7.043741226E0;9.429156565E0
3.975694760E-1;9.576806799E-3;6.358999729E0;7.010222435E0;9.464681075E0
4.076154100E-1;-1.819593310E-1;6.497863293E0;6.880935669E0;9.465865637E0
4.176638770E-1;-4.022258818E-1;6.603208065E0;6.766014099E0;9.462721025E0
4.275656110E-1;-4.884171486E-1;6.703764915E0;6.761225700E0;9.533791917E0
4.375684780E-1;-3.926490843E-1;6.670246124E0;6.852205276E0;9.570740505E0
4.475959110E-1;-3.447650373E-1;6.660669327E0;7.005434036E0;9.672615202E0
4.575701280E-1;-4.165911078E-1;6.684611320E0;7.216124058E0;9.845304621E0
4.674427360E-1;-4.884171486E-1;6.737283707E0;7.292738438E0;9.940501847E0
4.774430400E-1;-5.698199868E-1;6.742072105E0;7.254431248E0;9.920030434E0
4.876241920E-1;-5.841852427E-1;6.713341713E0;7.230489254E0;9.883835501E0
4.975902680E-1;-5.650315881E-1;6.660669327E0;7.206547260E0;9.829450645E0
5.075943060E-1;-4.644751251E-1;6.660669327E0;7.168240070E0;9.796117533E0
5.175568250E-1;-4.405331016E-1;6.617573261E0;7.182605267E0;9.776306240E0
5.275110850E-1;-3.878606856E-1;6.617573261E0;7.091625214E0;9.707412629E0
5.374532150E-1;-3.112462163E-1;6.564900875E0;7.091625214E0;9.668813054E0
5.474327800E-1;-2.920926213E-1;6.512228489E0;7.053318024E0;9.604360111E0
5.573910620E-1;-3.208230138E-1;6.497863293E0;6.981492043E0;9.542870947E0
5.674117030E-1;-2.777273953E-1;6.488286495E0;6.885724068E0;9.465103807E0
5.775050240E-1;-3.064578176E-1;6.488286495E0;6.823474884E0;9.420806098E0
5.875281840E-1;-2.920926213E-1;6.449979305E0;6.861782074E0;9.421868412E0
5.976442640E-1;-3.303998411E-1;6.517016888E0;6.871358871E0;9.476088112E0
6.075788040E-1;-2.729389966E-1;6.564900875E0;6.804321289E0;9.458922106E0
6.176035740E-1;-3.256114423E-1;6.569689274E0;6.823474884E0;9.477692201E0
6.275649590E-1;-3.734954596E-1;6.607996464E0;6.991068840E0;9.627053529E0
6.374356520E-1;-4.213795066E-1;6.679822922E0;7.129932880E0;9.779240146E0
6.474179980E-1;-4.501099288E-1;6.722918510E0;7.038952827E0;9.744079698E0
6.576326710E-1;-4.644751251E-1;6.722918510E0;6.847416878E0;9.607314314E0
6.675255080E-1;-4.692635238E-1;6.746860504E0;6.588842869E0;9.442096444E0
6.775244260E-1;-4.261679053E-1;6.708553314E0;6.411672115E0;9.289555747E0
6.876168850E-1;-4.022258818E-1;6.689399719E0;6.445190907E0;9.297867502E0
6.974666150E-1;-3.112462163E-1;6.612784863E0;6.536170483E0;9.303081340E0
7.074539800E-1;-2.633621991E-1;6.641515732E0;6.607996464E0;9.372550780E0
7.173966620E-1;-2.489969730E-1;6.818686485E0;6.698976517E0;9.562048486E0
7.273585030E-1;-2.537853718E-1;7.067683220E0;6.852205276E0;9.847297612E0
7.374134240E-1;-3.687070608E-1;7.321468830E0;6.981492043E0;1.012329402E1
7.475903840E-1;-4.596867263E-1;7.513004780E0;7.125144482E0;1.036456640E1
7.575873640E-1;-5.267243981E-1;7.599195957E0;7.354987621E0;1.058872328E1
7.676603540E-1;-7.182605267E-1;7.690176010E0;7.623138428E0;1.085204795E1
7.775228490E-1;-1.034295082E0;7.785943985E0;7.766790390E0;1.104598221E1
7.874545970E-1;-1.335964561E0;7.747636795E0;7.694964409E0;1.100105243E1
7.974079710E-1;-1.173158884E0;7.484274387E0;7.287950039E0;1.051213017E1
8.075106580E-1;-6.177040339E-1;7.120356083E0;6.517016888E0;9.672256104E0
8.174355010E-1;-9.576806799E-3;6.770802498E0;5.698200226E0;8.849482696E0
8.273974230E-1;2.298433632E-1;6.459556103E0;5.195417881E0;8.292831843E0
8.374523840E-1;3.543418646E-1;6.320692539E0;4.802768707E0;7.946275831E0
8.476218640E-1;5.363011956E-1;6.272808552E0;4.510675907E0;7.744801046E0
8.577686040E-1;6.895300746E-1;6.124367714E0;4.505887508E0;7.634550010E0
8.676244740E-1;9.385270476E-1;5.971138954E0;4.639962673E0;7.620012273E0
8.775144090E-1;9.720458984E-1;5.928043365E0;5.085284233E0;7.870621774E0
8.874768770E-1;8.858546019E-1;6.081272125E0;5.497087002E0;8.245275892E0
8.973711110E-1;3.016694188E-1;6.449979305E0;5.817910194E0;8.691450771E0
9.075017280E-1;-3.160346150E-1;6.703764915E0;6.138733387E0;9.095294911E0
9.175130360E-1;-5.841852427E-1;6.924031258E0;6.287173748E0;9.370807596E0
9.275171900E-1;-5.123591423E-1;6.971915245E0;6.483498096E0;9.534456547E0
9.374397670E-1;-3.687070608E-1;6.981492043E0;6.732495308E0;9.705857464E0
9.473865560E-1;-2.346317619E-1;7.125144482E0;7.192182064E0;1.012670819E1
9.574559500E-1;-3.351882398E-1;7.225700855E0;7.694964409E0;1.056104073E1
9.674421470E-1;-3.830722570E-1;7.383718014E0;8.082824707E0;1.095436403E1
9.773867460E-1;-7.182605267E-1;7.398083210E0;8.432378769E0;1.124066480E1
9.874155450E-1;-1.024718285E0;7.369352818E0;8.513781548E0;1.130671857E1
9.974049450E-1;-9.816226959E-1;7.316680431E0;8.585607529E0;1.132298778E1
1.007727645E0;-8.140285611E-1;7.120356083E0;8.662221909E0;1.124260653E1
