"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;-7.613561153E-1;6.066906929E0;8.039729118E0;1.010070627E1
8.486284000E-3;-5.937620401E-1;6.023811340E0;7.728483200E0;9.816736168E0
2.411453400E-2;-2.250549644E-1;5.990292549E0;7.493851185E0;9.596460813E0
3.696465900E-2;-1.963245422E-1;5.942408562E0;7.235277653E0;9.364828111E0
4.850222100E-2;-3.256114423E-1;5.999869347E0;7.024587631E0;9.243878319E0
5.941150200E-2;-4.261679053E-1;5.913678169E0;6.943184853E0;9.130225872E0
6.962064300E-2;-3.782838583E-1;5.889736176E0;7.053318024E0;9.196813907E0
7.990721300E-2;-2.777273953E-1;5.803544998E0;7.254431248E0;9.294355264E0
9.004199800E-2;-2.873041928E-1;5.808333397E0;7.474697590E0;9.470500758E0
1.000698910E-1;-4.261679053E-1;5.851428986E0;7.690176010E0;9.672623601E0
1.100248370E-1;-5.267243981E-1;5.884947777E0;7.747636795E0;9.743506804E0
1.199248100E-1;-5.171475410E-1;5.918466568E0;7.632715225E0;9.672333214E0
1.300337970E-1;-4.884171486E-1;6.033388138E0;7.584830761E0;9.704121877E0
1.400542900E-1;-4.309563041E-1;6.019022942E0;7.580042362E0;9.688725547E0
1.499600370E-1;-3.782838583E-1;6.076483727E0;7.647080421E0;9.774691408E0
1.600219100E-1;-3.878606856E-1;6.076483727E0;7.694964409E0;9.812571918E0
1.700953470E-1;-3.639186621E-1;6.047753334E0;7.642292023E0;9.752557846E0
1.801300650E-1;-3.926490843E-1;6.038176537E0;7.522581577E0;9.654169191E0
1.901349240E-1;-4.884171486E-1;6.042964935E0;7.378929615E0;9.550108836E0
1.999973540E-1;-5.363011956E-1;6.081272125E0;7.283161640E0;9.503364305E0
2.100420690E-1;-5.554547906E-1;6.090848923E0;7.177816868E0;9.430165726E0
2.201009260E-1;-5.746083856E-1;6.047753334E0;7.120356083E0;9.359752450E0
2.301318550E-1;-5.985504389E-1;6.014234543E0;7.240066051E0;9.431216051E0
2.401023190E-1;-6.224924326E-1;6.042964935E0;7.374141216E0;9.554207488E0
2.499900510E-1;-6.033388376E-1;6.014234543E0;7.388506413E0;9.545944788E0
2.601444170E-1;-5.506663918E-1;5.995080948E0;7.374141216E0;9.519568673E0
2.701606000E-1;-5.027823448E-1;5.990292549E0;7.402871609E0;9.536189122E0
2.800061920E-1;-4.692635238E-1;5.951985359E0;7.378929615E0;9.491835451E0
2.898659880E-1;-4.357447028E-1;5.937620163E0;7.350199223E0;9.458891862E0
3.001038860E-1;-3.256114423E-1;5.951985359E0;7.335834026E0;9.452333754E0
3.101308350E-1;-2.011129409E-1;5.865794182E0;7.364564419E0;9.417260582E0
3.200568090E-1;-1.149216816E-1;5.827486992E0;7.455543995E0;9.463506110E0
3.299897960E-1;-1.101332754E-1;5.841852188E0;7.580042362E0;9.570601263E0
3.399287900E-1;-1.484405100E-1;5.813121796E0;7.680599213E0;9.633588317E0
3.498882870E-1;-1.723825186E-1;5.841852188E0;7.723694801E0;9.685680880E0
3.599015350E-1;-2.154781520E-1;5.851428986E0;7.618350029E0;9.608585181E0
3.699766590E-1;-3.064578176E-1;5.875370979E0;7.465120792E0;9.504837136E0
3.799142210E-1;-4.118026793E-1;5.923254967E0;7.287950039E0;9.400465234E0
3.898845020E-1;-4.501099288E-1;6.019022942E0;7.273584843E0;9.451786740E0
4.000906430E-1;-4.884171486E-1;6.038176537E0;7.278373241E0;9.469574660E0
4.100972130E-1;-4.884171486E-1;6.062118530E0;7.489062786E0;9.647481215E0
4.200639980E-1;-5.123591423E-1;6.062118530E0;7.762001991E0;9.862072190E0
4.300283910E-1;-4.979939461E-1;6.095637321E0;7.790732384E0;9.904559728E0
4.399535870E-1;-4.692635238E-1;6.110002518E0;7.484274387E0;9.672988273E0
4.498726850E-1;-4.740519226E-1;6.114790916E0;7.302315235E0;9.536204747E0
4.598272340E-1;-5.219359994E-1;6.090848923E0;7.201758862E0;9.446490803E0
4.698425090E-1;-4.788403511E-1;6.062118530E0;7.268796444E0;9.477023314E0
4.798146460E-1;-4.118026793E-1;5.980715752E0;7.431602001E0;9.548154306E0
4.898222150E-1;-3.064578176E-1;5.951985359E0;7.460332394E0;9.548644173E0
4.997939990E-1;-2.585737705E-1;5.904101372E0;7.460332394E0;9.517448861E0
