"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.509070700E-2;-7.469909191E-1;2.901772499E0;8.274360657E0;8.800188825E0
5.673745700E-2;-8.379706144E-1;2.964021683E0;8.599972725E0;9.134941169E0
7.252883200E-2;-6.607996821E-1;2.954444885E0;8.590395927E0;9.108254662E0
8.560301900E-2;-5.554547906E-1;2.863465309E0;8.389283180E0;8.881893710E0
9.679311300E-2;-3.974374831E-1;2.825158119E0;8.470685959E0;8.938232239E0
1.076981600E-1;-3.447650373E-1;2.796427488E0;8.456320763E0;8.913373686E0
1.181116830E-1;-2.873041928E-1;2.772485495E0;8.671798706E0;9.108749218E0
1.283009450E-1;-5.410895944E-1;2.935291290E0;8.825027466E0;9.316105553E0
1.385335760E-1;-8.092401624E-1;3.184288263E0;8.839392662E0;9.430239871E0
1.486003910E-1;-9.002198577E-1;3.356670856E0;9.121908188E0;9.761498042E0
1.585767990E-1;-6.512228847E-1;3.476380825E0;9.538499832E0;1.017311624E1
1.685505030E-1;-6.033388376E-1;3.016694069E0;9.849745750E0;1.031900926E1
1.785243550E-1;-3.303998411E-1;3.160346270E0;8.930372238E0;9.478844914E0
1.886022810E-1;-1.110909581E0;3.821146011E0;9.452308655E0;1.025579913E1
1.984797440E-1;4.692635238E-1;1.776497602E0;1.080742645E1;1.096250968E1
2.085239750E-1;-4.165911078E-1;3.150769472E0;9.064447403E0;9.605472562E0
2.183755910E-1;-1.154005170E0;3.500322819E0;9.141061783E0;9.856114766E0
2.284413990E-1;-2.633621991E-1;2.188300371E0;9.236829758E0;9.496159336E0
2.386783030E-1;4.213795066E-1;2.207453966E0;9.131484985E0;9.403958302E0
2.487332550E-1;4.788403213E-2;1.896207690E0;1.009874249E1;1.027533436E1
2.586472310E-1;-1.819593310E-1;2.264914751E0;1.084573364E1;1.108119516E1
2.685962190E-1;6.033388376E-1;3.145981073E0;1.100853920E1;1.146512756E1
2.785122130E-1;2.920926213E-1;3.131615877E0;1.098938560E1;1.143061381E1
2.885622100E-1;4.979939461E-1;2.437297344E0;1.023281765E1;1.053085815E1
2.985017080E-1;1.297657371E0;2.078166962E0;9.461885452E0;9.773943364E0
3.083204570E-1;1.915361404E0;1.465251446E0;9.179368973E0;9.490858014E0
3.182458320E-1;2.274491549E0;1.393425345E0;8.331821442E0;8.748382395E0
3.283595190E-1;2.106897593E0;1.594538331E0;8.154650688E0;8.572041635E0
3.382753630E-1;2.097320795E0;1.661576033E0;7.920019150E0;8.359802196E0
3.484152850E-1;1.656787634E0;1.733402014E0;8.001421928E0;8.352986333E0
3.582997460E-1;1.288080573E0;2.145204782E0;8.269572258E0;8.639842617E0
3.683449760E-1;1.019929886E0;2.528276920E0;8.944737434E0;9.350976897E0
3.784945910E-1;1.321599364E0;2.724601507E0;6.488286495E0;7.160163399E0
3.884333990E-1;6.512228847E-1;2.815581083E0;4.031835556E0;4.960573156E0
3.982758030E-1;-8.140285611E-1;3.141192675E0;8.930372238E0;9.501646290E0
4.084185050E-1;8.619126081E-1;3.572149038E0;8.513781548E0;9.272950897E0
4.183993560E-1;8.475474119E-1;2.762908697E0;1.125753593E1;1.162256927E1
4.284592810E-1;1.599326730E0;2.078166962E0;1.224873543E1;1.252629808E1
4.383947440E-1;1.944091797E0;2.710236311E0;1.302924538E1;1.344939065E1
4.485329750E-1;1.120486379E0;3.394978046E0;1.317768574E1;1.365403849E1
4.584135910E-1;1.244984865E-1;3.878606796E0;1.255519390E1;1.314123223E1
4.684163990E-1;-3.256114423E-1;4.419696331E0;9.519346237E0;1.050036624E1
4.782838030E-1;7.038952708E-1;4.874594688E0;4.630385876E0;6.760001131E0
4.884030050E-1;1.125274777E0;3.581725836E0;3.275267839E0;4.982206610E0
4.982106060E-1;8.427590132E-1;2.322375536E0;4.601655483E0;5.222921029E0
5.082099060E-1;1.642422318E0;1.867477298E0;5.908889771E0;6.410928236E0
5.181610560E-1;1.900996208E0;1.628057122E0;7.996633530E0;8.379170865E0
5.281396310E-1;2.039859772E0;1.570596337E0;1.034295177E1;1.065853893E1
5.382104190E-1;1.364694953E0;1.719036818E0;1.016578007E1;1.040002713E1
5.482673130E-1;1.307234168E0;1.642422318E0;9.356540680E0;9.589122261E0
5.583317600E-1;2.786850691E0;1.436521053E0;7.608773232E0;8.229432520E0
5.683134830E-1;3.145981073E0;1.297657371E0;3.160346270E0;4.644232995E0
5.782118450E-1;3.902548790E0;3.782838583E-1;4.845864296E0;6.233408900E0
5.882160260E-1;3.040636063E0;5.937620401E-1;5.353435040E0;6.185247590E0
5.981726160E-1;2.839523315E0;1.561019540E0;6.038176537E0;6.852681997E0
6.081054110E-1;1.470039845E0;2.724601507E0;7.077260017E0;7.724770538E0
6.181588090E-1;-3.160346150E-1;4.874594688E0;7.599195957E0;9.033788267E0
6.281905080E-1;3.591302633E-1;6.909666061E0;7.766790390E0;1.040170623E1
6.381518570E-1;2.489969730E0;8.820239067E0;7.967903137E0;1.214430100E1
6.483645320E-1;3.155557871E0;9.801861763E0;8.394071579E0;1.328512240E1
6.581918690E-1;1.843535304E0;9.174580574E0;7.599195957E0;1.205484676E1
6.681070380E-1;-6.607996821E-1;6.114790916E0;7.532158375E0;9.724234363E0
6.781796220E-1;-1.623268723E0;2.992752075E0;8.173804283E0;8.854526684E0
6.881284140E-1;-1.091755986E0;6.943184733E-1;8.599972725E0;8.696754575E0
6.982063100E-1;1.072602391E0;-2.106897533E-1;9.840168953E0;9.900696495E0
7.083282580E-1;3.007117271E0;-3.208230138E-1;9.844957352E0;1.029897407E1
7.183382320E-1;1.642422318E0;2.154781520E-1;9.064447403E0;9.214563941E0
7.284732190E-1;-6.703764945E-2;4.501099288E-1;6.928819656E0;6.943747895E0
7.383477130E-1;-3.639186621E-1;1.915361285E-1;5.166687489E0;5.183028312E0
7.483584600E-1;4.932055473E-1;-2.729389966E-1;3.821146011E0;3.862499741E0
7.583013330E-1;5.841852427E-1;-8.714894056E-1;2.925714493E0;3.108145987E0
7.682467700E-1;-5.219359994E-1;-1.249773264E0;2.432508945E0;2.784142627E0
7.781399880E-1;-2.068590164E0;-1.125274777E0;2.284068346E0;3.280590923E0
7.885445970E-1;-3.418920040E0;-3.830722570E-1;2.226607561E0;4.097992170E0
7.983544020E-1;-4.314351559E0;5.458779931E-1;1.388636947E0;4.565076640E0
8.081983040E-1;-4.845864296E0;8.667010069E-1;1.043871999E0;5.032220202E0
8.181382550E-1;-4.022258759E0;6.416460276E-1;9.050082564E-1;4.172447134E0
8.283507310E-1;-1.958456993E0;-9.097966552E-2;1.446097851E0;2.436191718E0
8.382649690E-1;1.273715258E0;-4.836287498E-1;3.145981073E0;3.428329657E0
8.481490880E-1;3.869029999E0;-9.433154464E-1;5.348646641E0;6.668377468E0
8.580826470E-1;5.813121796E0;-1.302445769E0;6.924031258E0;9.134054896E0
8.681474270E-1;7.551311970E0;-1.091755986E0;8.082824707E0;1.111513827E1
8.782673170E-1;9.629479408E0;-2.442085743E-1;8.513781548E0;1.285577643E1
8.883032620E-1;1.027112484E1;4.644751251E-1;7.781155586E0;1.289411202E1
8.981707340E-1;8.930372238E0;8.092401624E-1;5.942408562E0;1.075725976E1
9.081474700E-1;7.460332394E0;1.187524080E0;3.763684988E0;8.439910992E0
9.181683380E-1;6.406883717E0;1.015141487E0;2.868253708E0;7.092640589E0
9.283317720E-1;6.162675381E0;2.442085743E-1;2.279279947E0;6.575205149E0
9.382279890E-1;6.430825710E0;-1.249773264E0;2.949656487E0;7.184561637E0
9.481835980E-1;6.904877663E0;-2.279279947E0;4.151545525E0;8.373039045E0
9.581689020E-1;7.029376030E0;-2.796427488E0;5.348646641E0;9.264996220E0
9.681625540E-1;6.751648903E0;-3.251325846E0;5.717353821E0;9.425710444E0
9.782798800E-1;6.560112476E0;-2.896984100E0;3.514688015E0;7.986277257E0
9.882635430E-1;6.698976517E0;-2.140416384E0;1.800439715E0;7.259425035E0
9.982193750E-1;8.327033043E0;-1.072602391E0;-6.703764945E-2;8.396097262E0
1.008196791E0;1.151132202E1;-1.091755986E0;-3.782838583E-1;1.156916438E1
1.018145999E0;1.490151119E1;-2.197877169E0;9.576806426E-2;1.506302995E1
