"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;-2.442085743E-1;6.138733387E0;7.757213593E0;9.895354877E0
7.654405000E-3;-5.746084079E-2;6.038176537E0;7.603984833E0;9.709967197E0
2.336603000E-2;1.340752989E-1;6.042964935E0;7.326257229E0;9.497865359E0
3.610234200E-2;1.771709323E-1;6.076483727E0;6.967126846E0;9.246399327E0
4.773549800E-2;1.675941199E-1;6.028599739E0;6.679822922E0;8.999563149E0
5.856457600E-2;2.489969730E-1;6.033388138E0;6.612784863E0;8.955037440E0
6.886461500E-2;2.442085743E-1;6.014234543E0;6.809109688E0;9.088158763E0
7.898963500E-2;1.149216816E-1;5.928043365E0;7.086836815E0;9.240030367E0
8.935864500E-2;1.915361360E-2;5.928043365E0;7.551311970E0;9.600227990E0
9.918465000E-2;1.915361360E-2;5.932831764E0;7.647080421E0;9.678672356E0
1.090746520E-1;-4.788403213E-2;5.937620163E0;7.800309181E0;9.803185676E0
1.190366530E-1;-1.244984865E-1;5.975927353E0;7.896077156E0;9.903294505E0
1.294051540E-1;-2.442085743E-1;6.100425720E0;7.867346764E0;9.958412368E0
1.394374040E-1;-2.633621991E-1;6.210559368E0;7.757213593E0;9.940561857E0
1.492460290E-1;-3.016694188E-1;6.272808552E0;7.584830761E0;9.847273188E0
1.594553420E-1;-2.825157940E-1;6.320692539E0;7.431602001E0;9.760106437E0
1.692649980E-1;-2.873041928E-1;6.354211330E0;7.297526836E0;9.680518749E0
1.793453260E-1;-2.298433632E-1;6.363788128E0;7.062894821E0;9.509737671E0
1.893579900E-1;-2.777273953E-1;6.320692539E0;6.861782074E0;9.333399162E0
1.992623220E-1;-2.968810201E-1;6.315904140E0;6.828263283E0;9.306125021E0
2.093344880E-1;-3.399766386E-1;6.282385349E0;6.890512466E0;9.330761590E0
2.193045710E-1;-2.537853718E-1;6.210559368E0;6.962338448E0;9.333252988E0
2.292356130E-1;-2.011129409E-1;6.172252178E0;7.024587631E0;9.353179927E0
2.391021340E-1;-2.346317619E-1;6.119579315E0;7.082048416E0;9.362676585E0
2.490458940E-1;-2.250549644E-1;6.129156113E0;7.163451672E0;9.430389400E0
2.590292740E-1;-2.154781520E-1;6.100425720E0;7.264008045E0;9.488278963E0
2.690224640E-1;-1.197100878E-1;6.047753334E0;7.354987621E0;9.522893143E0
2.793445590E-1;-8.140286058E-2;6.038176537E0;7.350199223E0;9.512708916E0
2.891756070E-1;-1.388636976E-1;6.081272125E0;7.350199223E0;9.540785209E0
2.991106310E-1;-1.532289088E-1;6.105214119E0;7.474697590E0;9.652368756E0
3.093616430E-1;-9.576806426E-2;6.119579315E0;7.584830761E0;9.746182852E0
3.191901490E-1;-5.746084079E-2;6.138733387E0;7.551311970E0;9.731888913E0
3.290489020E-1;-5.267243832E-2;6.181828976E0;7.570465565E0;9.773931284E0
3.393627780E-1;-1.053448766E-1;6.215347767E0;7.532158375E0;9.766015318E0
3.491107160E-1;-1.963245422E-1;6.277596951E0;7.445967197E0;9.741108474E0
3.591891850E-1;-2.394201756E-1;6.301538944E0;7.374141216E0;9.702817826E0
3.690269200E-1;-2.825157940E-1;6.248866558E0;7.249642849E0;9.575252993E0
3.790747870E-1;-2.106897533E-1;6.248866558E0;7.249642849E0;9.573402993E0
3.889622210E-1;-1.963245422E-1;6.268020153E0;7.331045628E0;9.647323461E0
3.989529380E-1;-3.016694188E-1;6.358999729E0;7.417236805E0;9.774624485E0
4.089162960E-1;-4.932055473E-1;6.469132900E0;7.441178799E0;9.872389483E0
4.189414750E-1;-5.410895944E-1;6.502651691E0;7.278373241E0;9.775069003E0
4.289200650E-1;-4.692635238E-1;6.440402508E0;7.096413612E0;9.594690140E0
