"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.450592000E-3;-1.388636947E0;2.796427488E0;9.054870605E0;9.578047867E0
3.584359200E-2;-8.475474119E-1;3.026270866E0;8.465897560E0;9.030397193E0
5.728709200E-2;-7.852981687E-1;3.031059265E0;8.547300339E0;9.102766424E0
7.325834200E-2;-6.847416759E-1;2.940079689E0;8.690952301E0;9.200303888E0
8.626446700E-2;-6.033388376E-1;2.806004286E0;8.963891029E0;9.412174042E0
9.774602900E-2;-5.841852427E-1;2.710236311E0;9.179368973E0;9.588924236E0
1.081723100E-1;-5.889736414E-1;2.576161146E0;9.404424667E0;9.768659044E0
1.183839510E-1;-5.506663918E-1;2.552218914E0;9.533711433E0;9.884771548E0
1.285392710E-1;-5.363011956E-1;2.466027737E0;9.586383820E0;9.913004918E0
1.385614310E-1;-5.698199868E-1;2.437297344E0;9.543288231E0;9.866076394E0
1.486335110E-1;-6.560112834E-1;2.389413357E0;9.538499832E0;9.855081230E0
1.587180510E-1;-7.278373241E-1;2.341529369E0;9.706093788E0;1.001103209E1
1.688263210E-1;-6.991068721E-1;2.389413357E0;9.787496567E0;1.009916510E1
1.790164560E-1;-6.416460276E-1;2.375048161E0;9.548076630E0;9.859935634E0
1.888065240E-1;-6.320692301E-1;2.384624958E0;9.275136948E0;9.597609760E0
1.988825580E-1;-6.224924326E-1;2.451662540E0;9.102754593E0;9.447660410E0
2.088480750E-1;-6.272808313E-1;2.542642117E0;8.987833023E0;9.361605238E0
2.188313330E-1;-5.793967843E-1;2.624045134E0;8.825027466E0;9.225097467E0
2.289739620E-1;-6.224924326E-1;2.662352324E0;8.681375504E0;9.101752433E0
2.390107770E-1;-5.746083856E-1;2.686294317E0;8.523358345E0;8.955109683E0
2.490901840E-1;-5.985504389E-1;2.705447912E0;8.255207062E0;8.707821465E0
2.588558880E-1;-6.512228847E-1;2.604891539E0;8.149862289E0;8.580781230E0
2.687972400E-1;-7.469909191E-1;2.552218914E0;8.398859978E0;8.809805091E0
2.788269160E-1;-7.948749661E-1;2.667140722E0;8.848969460E0;9.276299173E0
2.889637540E-1;-7.996633649E-1;2.652775526E0;9.026140213E0;9.441815855E0
2.988916730E-1;-9.097966552E-1;2.667140722E0;8.930372238E0;9.364449685E0
3.087716320E-1;-9.911994934E-1;2.734178305E0;8.729259491E0;9.200987920E0
3.187531120E-1;-1.048660398E0;2.777273893E0;8.647856712E0;9.143214130E0
3.288163520E-1;-1.139639974E0;2.834734917E0;8.489839554E0;9.022853039E0
3.392004720E-1;-1.211466074E0;2.825158119E0;8.537723541E0;9.074243314E0
3.489520320E-1;-1.216254473E0;2.844311714E0;8.777143478E0;9.306322137E0
3.590708120E-1;-1.201889277E0;2.940079689E0;8.916007042E0;9.464871261E0
3.691822020E-1;-1.139639974E0;2.978386879E0;8.887276649E0;9.442100080E0
3.789613970E-1;-1.120486379E0;2.959233284E0;8.767566681E0;9.321093115E0
3.888384940E-1;-9.528923035E-1;2.930502892E0;8.441955566E0;8.986793907E0
3.989090430E-1;-6.751648784E-1;2.935291290E0;7.929595947E0;8.482350763E0
4.088048170E-1;-6.081272364E-1;2.930502892E0;7.551311970E0;8.122806067E0
4.189517040E-1;-5.554547906E-1;2.762908697E0;7.134721279E0;7.671143476E0
4.290871480E-1;-4.165911078E-1;2.600103140E0;7.158663273E0;7.627617213E0
4.388908700E-1;-1.053448796E0;3.332728863E0;8.245630264E0;8.955850294E0
4.488142310E-1;-4.692635238E-1;2.284068346E0;7.225700855E0;7.592623349E0
4.587444110E-1;-1.484405100E-1;2.212242365E0;6.828263283E0;7.179222125E0
4.686975010E-1;-5.746083856E-1;2.422932148E0;6.287173748E0;6.762346392E0
4.787555460E-1;-6.607996821E-1;2.466027737E0;5.750872612E0;6.292097013E0
4.887040690E-1;-3.208230138E-1;2.087743998E0;5.664681435E0;6.045677643E0
4.986353300E-1;-2.633621991E-1;1.608903527E0;6.464344501E0;6.666759336E0
5.086734610E-1;-1.436520964E-1;1.422155857E0;7.038952827E0;7.182619307E0
5.188025260E-1;-2.346317619E-1;1.230619669E0;7.522581577E0;7.626185837E0
5.287020590E-1;-2.059013397E-1;1.168370485E0;8.719682693E0;8.800019956E0
5.387048250E-1;3.351882473E-2;9.193734527E-1;9.241618156E0;9.287296550E0
5.489242080E-1;-2.394201756E-1;9.864110947E-1;9.284713745E0;9.340034165E0
5.588894000E-1;-2.920926213E-1;1.139639974E0;9.471462250E0;9.544249290E0
5.688024960E-1;3.830722719E-2;6.895300746E-1;9.279925346E0;9.305586150E0
5.788625440E-1;1.120486379E0;-8.619125932E-2;9.658209801E0;9.723370569E0
5.887670680E-1;5.985504389E-1;-4.022258818E-1;1.016578007E1;1.019132634E1
5.987678300E-1;4.932055473E-1;1.053448766E-1;1.122401714E1;1.123534201E1
6.087472110E-1;2.346317619E-1;5.027823448E-1;1.149695683E1;1.151033702E1
6.187819010E-1;2.346317619E-1;6.847416759E-1;1.121444035E1;1.123777538E1
6.288672460E-1;-5.506663918E-1;8.858546019E-1;1.065898609E1;1.070989992E1
6.389234190E-1;-1.206677675E0;1.192312479E0;1.011789608E1;1.025911795E1
6.489175050E-1;-1.484405041E0;1.431732655E0;9.706093788E0;9.922780525E0
6.590815480E-1;-1.565807939E0;1.474828243E0;9.792284966E0;1.002575272E1
6.689890700E-1;-1.446097851E0;1.407790542E0;9.835380554E0;1.004030796E1
6.789088310E-1;-1.288080573E0;1.278503656E0;9.753977776E0;9.921381235E0
6.887732110E-1;-1.857900500E0;1.264138460E0;9.548076630E0;9.808955482E0
6.987164010E-1;-1.005564690E0;1.335964561E0;1.084094524E1;1.096914105E1
7.087139960E-1;-1.991975784E0;5.841852427E-1;1.071644688E1;1.091565269E1
7.186817940E-1;-1.154005170E0;7.996633649E-1;1.098459721E1;1.107395888E1
7.288556930E-1;-8.331822157E-1;7.996633649E-1;1.162624359E1;1.168345814E1
7.389476420E-1;-5.219359994E-1;6.272808313E-1;1.209071827E1;1.211822457E1
7.488471170E-1;-6.847416759E-1;4.309563041E-1;1.256955910E1;1.259557106E1
7.587303540E-1;-5.698199868E-1;2.633621991E-1;1.230619717E1;1.232219717E1
7.688179730E-1;-5.698199868E-1;8.140286058E-2;1.169806957E1;1.171222238E1
7.787802820E-1;-6.512228847E-1;1.915361360E-2;1.107078838E1;1.108994200E1
7.888459370E-1;-6.177040339E-1;7.661445439E-2;1.040041256E1;1.041902152E1
7.987467640E-1;-9.097966552E-2;-3.351882473E-2;1.032379818E1;1.032425347E1
8.087981780E-1;1.292868853E-1;-2.585737705E-1;1.019451046E1;1.019860868E1
8.187423850E-1;4.548983276E-1;-3.016694188E-1;1.049139214E1;1.050558165E1
8.286839880E-1;6.416460276E-1;-2.920926213E-1;1.050575733E1;1.052938578E1
8.387177900E-1;1.661576033E0;-3.064578176E-1;1.061110210E1;1.074477730E1
8.488021910E-1;4.309562966E-2;-8.619125932E-2;9.251194954E0;9.251696830E0
8.587438910E-1;-5.027823448E-1;2.777273953E-1;8.183381081E0;8.203514400E0
8.688792410E-1;-5.315127969E-1;7.661445141E-1;6.694188118E0;6.758819263E0
8.787584160E-1;-9.816226959E-1;6.799532771E-1;7.105990410E0;7.205624142E0
8.887585040E-1;-8.954314590E-1;5.315127969E-1;7.426813602E0;7.499457556E0
8.986850480E-1;-7.469909191E-1;4.261679053E-1;8.106766701E0;8.152256182E0
9.086468200E-1;-2.825157940E-1;3.974374831E-1;8.762778282E0;8.776334938E0
9.187117060E-1;-3.878606856E-1;-8.140286058E-2;9.610325813E0;9.618493883E0
9.286896490E-1;-4.884171486E-1;-6.560112834E-1;1.040998936E1;1.044206783E1
9.388211200E-1;4.165911078E-1;-1.053448796E0;1.073560047E1;1.079520356E1
9.487793560E-1;5.985504389E-1;-8.571242094E-1;1.093192482E1;1.098179880E1
9.586894740E-1;-7.038952708E-1;-1.771709323E-1;1.033816338E1;1.036361327E1
9.686315330E-1;-1.762132406E0;-7.182604820E-2;9.672574997E0;9.832038276E0
9.786560620E-1;-1.273715258E0;-5.698199868E-1;9.260771751E0;9.365305057E0
9.886158270E-1;-7.661445141E-1;-1.168370485E0;8.863334656E0;8.972779292E0
9.986257090E-1;-4.357447028E-1;-1.211466074E0;8.887276649E0;8.980045086E0
1.008678650E0;-3.208230138E-1;-1.235408068E0;9.217676163E0;9.305628100E0
1.018730121E0;-2.825157940E-1;-1.249773264E0;9.777919769E0;9.861514255E0
1.028663856E0;-2.873041928E-1;-1.221042871E0;1.018972206E1;1.026664137E1
1.038632224E0;-2.777273953E-1;-1.197100878E0;1.047223854E1;1.054409612E1
1.048619908E0;-3.016694188E-1;-1.067813993E0;1.030943298E1;1.036897486E1
1.058608750E0;-3.303998411E-1;-1.005564690E0;9.950302124E0;1.000643976E1
1.068719171E0;-9.097966552E-2;-1.110909581E0;9.447520256E0;9.513045589E0
1.078640881E0;8.619125932E-2;-1.259350061E0;8.829815865E0;8.919587418E0
1.088627236E0;3.351882398E-1;-1.225831270E0;8.954314232E0;9.044045379E0
1.098726914E0;6.703764796E-1;-1.249773264E0;9.485827446E0;9.591259572E0
1.108723253E0;8.283938169E-1;-1.302445769E0;9.854534149E0;9.974690200E0
1.118659422E0;8.571242094E-1;-1.297657371E0;9.974244118E0;1.009475717E1
1.128630507E0;1.307234168E0;-1.010353088E0;9.461885452E0;9.605048196E0
1.138620549E0;1.197100878E0;-1.110909581E0;8.848969460E0;8.998412699E0
1.148733570E0;7.469909191E-1;-1.321599364E0;8.556877136E0;8.690498641E0
1.158713581E0;4.022258818E-1;-1.493981838E0;8.580819130E0;8.719187137E0
1.168713586E0;3.734954596E-1;-1.604115129E0;8.508993149E0;8.666928442E0
1.178712089E0;3.303998411E-1;-1.642422318E0;8.719682693E0;8.879165580E0
1.188699340E0;2.729389966E-1;-1.551442742E0;9.035717010E0;9.172003716E0
1.198635966E0;2.873041928E-1;-1.541865945E0;9.437943459E0;9.567375346E0
1.208771779E0;5.075707436E-1;-1.570596337E0;9.730035782E0;9.869042366E0
1.218705185E0;6.464344859E-1;-1.632845521E0;9.998186111E0;1.015124562E1
1.228750888E0;7.565677166E-1;-1.599326730E0;1.025197124E1;1.040351648E1
1.238750740E0;7.757213712E-1;-1.565807939E0;1.076911926E1;1.090996920E1
1.248885666E0;8.667010069E-1;-1.546654344E0;1.177468395E1;1.190741334E1
1.258930129E0;1.125274777E0;-1.335964561E0;1.210987186E1;1.223519682E1
1.268788360E0;1.431732655E0;-1.163581967E0;1.216733265E1;1.230641155E1
1.278773976E0;1.594538331E0;-1.244984865E0;1.197100830E1;1.214074049E1
1.289076784E0;1.647210717E0;-1.584961534E0;1.188002872E1;1.209795391E1
1.299013188E0;1.355118155E0;-1.704671621E0;1.214339066E1;1.233710611E1
1.308833390E0;9.624691010E-1;-1.752555609E0;1.297178459E1;1.312497594E1
1.318743991E0;8.619126081E-1;-1.800439715E0;1.425507736E1;1.439415531E1
1.328706291E0;1.201889277E0;-2.207453966E0;1.605072784E1;1.624633051E1
1.338743441E0;1.647210717E0;-3.165134668E0;1.765484428E1;1.801179911E1
1.348823016E0;1.977610588E0;-4.295197964E0;1.903390312E1;1.961247402E1
1.358802304E0;2.360682964E0;-5.300762653E0;2.059971237E1;2.140137983E1
1.368876448E0;3.390189648E0;-6.521805286E0;2.362119484E1;2.473839477E1
