"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.873188000E-3;-1.268926859E0;2.183511972E0;8.911218643E0;9.262165925E0
2.539593800E-2;-1.297657371E0;2.341529369E0;8.585607529E0;8.993293672E0
4.144931300E-2;-1.302445769E0;2.403778553E0;8.389283180E0;8.823524726E0
5.421750000E-2;-1.221042871E0;2.408566952E0;8.264783859E0;8.694756621E0
6.578409400E-2;-1.096544385E0;2.341529369E0;8.274360657E0;8.668922289E0
7.643239100E-2;-1.048660398E0;2.264914751E0;8.418013573E0;8.780232341E0
8.688903900E-2;-1.034295082E0;2.149993181E0;8.676587105E0;8.998633273E0
9.701536300E-2;-1.005564690E0;2.006340981E0;8.911218643E0;9.189471268E0
1.068515250E-1;-1.019929886E0;1.891419291E0;8.968679428E0;9.222523223E0
1.170701060E-1;-1.034295082E0;1.838746905E0;8.997409821E0;9.241436034E0
1.271078970E-1;-1.187524080E0;1.781286120E0;8.983044624E0;9.234624216E0
1.370787920E-1;-1.268926859E0;1.719036818E0;9.222464561E0;9.466737323E0
1.471322400E-1;-1.388636947E0;1.704671621E0;9.481039047E0;9.732641950E0
1.570714640E-1;-1.403002143E0;1.680729628E0;9.730035782E0;9.973307546E0
1.669900760E-1;-1.383848548E0;1.647210717E0;9.658209801E0;9.894915690E0
1.770203820E-1;-1.388636947E0;1.637633920E0;9.404424667E0;9.646416990E0
1.869715350E-1;-1.374271750E0;1.714248419E0;9.136273384E0;9.396742086E0
1.968821110E-1;-1.565807939E0;1.781286120E0;8.925583839E0;9.235300841E0
2.069203990E-1;-1.651999116E0;1.814804912E0;9.002198219E0;9.330712230E0
2.171095430E-1;-1.656787634E0;1.795651317E0;9.198522568E0;9.517464281E0
2.272016150E-1;-1.723825216E0;1.781286120E0;9.346963882E0;9.670071739E0
2.370226510E-1;-1.771709204E0;1.872265697E0;9.198522568E0;9.552860816E0
2.471736690E-1;-1.958456993E0;1.853112102E0;8.959102631E0;9.356019357E0
2.571351780E-1;-2.097320795E0;1.877054095E0;8.777143478E0;9.217393028E0
2.670594330E-1;-2.226607561E0;1.939303398E0;8.671798706E0;9.160718951E0
2.769340600E-1;-2.317587137E0;1.982398987E0;8.628703117E0;9.151810388E0
2.868928740E-1;-2.346317768E0;1.905784607E0;8.743624687E0;9.251388799E0
2.968342810E-1;-2.422932148E0;1.920149803E0;8.935160637E0;9.454875518E0
3.068329840E-1;-2.504334927E0;1.910573006E0;9.093177795E0;9.623298034E0
3.168413360E-1;-2.518700123E0;1.915361404E0;9.002198219E0;9.542118863E0
3.267655120E-1;-2.451662540E0;1.857900500E0;8.724471092E0;9.250883164E0
3.368256000E-1;-2.446874142E0;1.833958507E0;8.451532364E0;8.987713623E0
3.470781440E-1;-2.466027737E0;1.704671621E0;8.283937454E0;8.809700215E0
3.570739160E-1;-2.422932148E0;1.613691926E0;8.489839554E0;8.975075347E0
3.669253020E-1;-2.451662540E0;1.651999116E0;8.757989883E0;9.243491607E0
3.768914950E-1;-2.580949545E0;1.608903527E0;9.006986618E0;9.506612386E0
3.869515910E-1;-2.595314741E0;1.551442742E0;9.370905876E0;9.846649691E0
3.969771390E-1;-2.595314741E0;1.647210717E0;9.691728592E0;1.016752501E1
4.069459130E-1;-2.533065319E0;1.699883223E0;9.730035782E0;1.019703973E1
4.169378000E-1;-2.461239338E0;1.690306425E0;9.538499832E0;9.994889391E0
4.270057440E-1;-2.403778553E0;1.747767210E0;9.457097054E0;9.913098720E0
4.369372160E-1;-2.336740971E0;1.814804912E0;9.610325813E0;1.005545809E1
4.469614520E-1;-2.245761156E0;1.853112102E0;9.864110947E0;1.028485063E1
4.571245700E-1;-2.087743998E0;1.829170108E0;9.993397713E0;1.037171809E1
4.670701290E-1;-1.968033791E0;1.824381709E0;1.004128170E1;1.039369346E1
4.769679080E-1;-1.886630893E0;1.814804912E0;1.011789608E1;1.045106282E1
4.869172980E-1;-1.843535304E0;1.896207690E0;1.011789608E1;1.045782229E1
4.969584930E-1;-1.819593310E0;1.924938202E0;9.902418137E0;1.025057032E1
5.068250900E-1;-1.776497602E0;1.915361404E0;9.902418137E0;1.024121272E1
5.168408890E-1;-1.699883223E0;1.929726601E0;9.988609314E0;1.031434747E1
5.267652880E-1;-1.647210717E0;1.982398987E0;9.964667320E0;1.029260918E1
5.367519880E-1;-1.690306425E0;2.015917778E0;9.916783333E0;1.025980760E1
5.468008380E-1;-1.690306425E0;1.987187386E0;9.964667320E0;1.030051670E1
5.571097630E-1;-1.685518026E0;1.896207690E0;1.023760605E1;1.054728175E1
5.669842250E-1;-1.709460020E0;1.781286120E0;1.057279491E1;1.085722000E1
5.769269560E-1;-1.594538331E0;1.719036818E0;1.054406452E1;1.080161732E1
5.868088220E-1;-1.637633920E0;1.685518026E0;1.031422138E1;1.057856222E1
5.970742550E-1;-1.719036818E0;1.699883223E0;9.859322548E0;1.015140048E1
6.069929710E-1;-1.805228114E0;1.762132406E0;9.744400978E0;1.006564998E1
6.168528290E-1;-1.958456993E0;1.776497602E0;9.595960617E0;9.953590191E0
6.268687580E-1;-1.910573006E0;1.776497602E0;9.471462250E0;9.824196155E0
