"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.429560000E-3;-1.345541358E0;2.595314741E0;8.825027466E0;9.296625728E0
2.377381000E-2;-1.259350061E0;2.523488522E0;8.858546257E0;9.296655242E0
3.952693500E-2;-1.240196466E0;2.552218914E0;8.844181061E0;9.288242422E0
5.223749700E-2;-1.211466074E0;2.652775526E0;8.786720276E0;9.258040897E0
6.376977800E-2;-1.053448796E0;2.705447912E0;8.542511940E0;9.022400624E0
7.446441900E-2;-9.864110947E-1;2.734178305E0;8.556877136E0;9.037083831E0
8.492723900E-2;-9.624691010E-1;2.767697096E0;8.662221909E0;9.144429035E0
9.512664900E-2;-9.050082564E-1;2.705447912E0;8.844181061E0;9.292901968E0
1.050978540E-1;-7.852981687E-1;2.566584110E0;9.112331390E0;9.499401590E0
1.153099570E-1;-6.799532771E-1;2.432508945E0;9.289502144E0;9.626748481E0
1.252870080E-1;-6.751648784E-1;2.370259762E0;9.471462250E0;9.786857315E0
1.351405340E-1;-6.847416759E-1;2.336740971E0;9.586383820E0;9.890803014E0
1.451337970E-1;-7.134721279E-1;2.360682964E0;9.667786598E0;9.977372612E0
1.552609280E-1;-7.326257229E-1;2.480392933E0;9.524134636E0;9.869054165E0
1.652629940E-1;-8.044517636E-1;2.561795712E0;9.361329079E0;9.738810093E0
1.753760270E-1;-9.864110947E-1;2.652775526E0;9.236829758E0;9.660706434E0
1.851730430E-1;-1.048660398E0;2.681505919E0;9.165003777E0;9.606636084E0
1.950485510E-1;-1.024718285E0;2.614468336E0;9.069235802E0;9.494026031E0
2.049228050E-1;-1.005564690E0;2.547430515E0;9.069235802E0;9.473732137E0
2.149029320E-1;-9.193734527E-1;2.504334927E0;9.193734169E0;9.572966569E0
2.248974960E-1;-9.959878922E-1;2.533065319E0;9.255983353E0;9.647882649E0
2.349117780E-1;-1.254561663E0;2.681505919E0;9.260771751E0;9.722463288E0
2.448654190E-1;-1.398213744E0;2.863465309E0;9.160215378E0;9.698658723E0
2.549937390E-1;-1.407790542E0;2.968810081E0;8.872911453E0;9.461726331E0
2.648748990E-1;-1.513135433E0;2.916137695E0;8.437167168E0;9.054238108E0
2.748294790E-1;-1.541865945E0;2.911349297E0;7.948749542E0;8.604413089E0
2.848772690E-1;-1.024718285E0;3.380612850E0;8.188169479E0;8.917662823E0
2.949411640E-1;-1.383848548E0;3.394978046E0;8.494627953E0;9.252006096E0
3.048936120E-1;-1.632845521E0;3.131615877E0;8.729259491E0;9.416643444E0
3.150763360E-1;-1.508347034E0;2.911349297E0;9.222464561E0;9.787998676E0
3.249671980E-1;-1.173158884E0;2.892195702E0;9.538499832E0;1.003613854E1
3.350746290E-1;-1.063025594E0;2.896984100E0;9.950302124E0;1.041782380E1
3.449283440E-1;-1.268926859E0;2.896984100E0;1.029506683E1;1.076991613E1
3.550397020E-1;-1.714248419E0;3.002328873E0;1.076433086E1;1.130590312E1
3.649623810E-1;-2.011129379E0;3.055001259E0;1.118092155E1;1.176395685E1
3.750657200E-1;-1.877054095E0;3.150769472E0;1.136288166E1;1.194009045E1
3.849713900E-1;-1.857900500E0;3.347094059E0;1.148738003E1;1.210845708E1
3.949227250E-1;-2.149993181E0;3.581725836E0;1.129105568E1;1.203906844E1
4.049193920E-1;-2.351106167E0;3.643975019E0;1.102290440E1;1.184528073E1
4.148622260E-1;-2.384624958E0;3.667917013E0;1.063983250E1;1.150417694E1
4.248271430E-1;-2.413355350E0;3.734954596E0;1.040998936E1;1.131998447E1
4.349066010E-1;-2.504334927E0;3.821146011E0;1.019451046E1;1.117143204E1
4.450678300E-1;-2.518700123E0;3.835511208E0;9.825803757E0;1.084441866E1
4.552964450E-1;-2.552218914E0;3.667917013E0;9.414001465E0;1.042069384E1
4.651307520E-1;-2.370259762E0;3.457227230E0;9.275136948E0;1.017834549E1
