"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;-7.661445439E-2;4.989516258E0;8.159439087E0;9.564391694E0
0.000000000E0;-4.309562966E-2;4.999093056E0;8.034940720E0;9.463247909E0
1.029590700E-2;2.394201607E-2;5.018246651E0;7.948749542E0;9.400318715E0
2.332021900E-2;5.746084079E-2;4.960785866E0;7.848193169E0;9.284763549E0
3.478137500E-2;8.140286058E-2;4.951209068E0;7.766790390E0;9.211087375E0
4.567145300E-2;5.267243832E-2;4.946420670E0;7.790732384E0;9.228508162E0
5.592399200E-2;1.915361360E-2;4.927267075E0;7.948749542E0;9.352055762E0
6.610126200E-2;-4.788403399E-3;4.912901878E0;8.154650688E0;9.520239264E0
7.636539700E-2;-5.267243832E-2;4.917690277E0;8.542511940E0;9.857026037E0
8.645696400E-2;-1.101332754E-1;4.908113480E0;8.556877136E0;9.865183911E0
9.632024800E-2;-1.436520964E-1;4.903325081E0;8.561665535E0;9.867388181E0
1.063018900E-1;-1.771709323E-1;4.927267075E0;8.523358345E0;9.846673948E0
1.163327110E-1;-1.580173075E-1;5.003881454E0;8.336610794E0;9.724344637E0
1.262326210E-1;-1.771709323E-1;5.046977043E0;8.216899872E0;9.644729665E0
1.362740760E-1;-1.244984865E-1;5.114014626E0;7.872135162E0;9.388245708E0
1.464773040E-1;-1.149216816E-1;5.176264286E0;7.699752808E0;9.278637413E0
1.565109180E-1;-1.244984865E-1;5.161899090E0;7.570465565E0;9.163659256E0
1.664112250E-1;-6.703764945E-2;5.181052685E0;7.465120792E0;9.087124375E0
1.762703780E-1;-3.351882473E-2;5.152322292E0;7.508216381E0;9.106089267E0
1.862249550E-1;-3.351882473E-2;5.080495834E0;7.651868820E0;9.184969128E0
1.964182430E-1;-7.661445439E-2;5.056553841E0;7.848193169E0;9.336420220E0
2.063298870E-1;-9.576806426E-2;4.994304657E0;8.054094315E0;9.477377578E0
2.163332090E-1;-8.140286058E-2;4.955997467E0;8.207323074E0;9.587945002E0
2.262353700E-1;-1.388636976E-1;4.927267075E0;8.312667847E0;9.664248066E0
2.362139510E-1;-1.532289088E-1;4.932055473E0;8.418013573E0;9.757643302E0
2.464247410E-1;-2.106897533E-1;4.965574265E0;8.480262756E0;9.829352693E0
2.563571360E-1;-2.489969730E-1;5.027823448E0;8.432378769E0;9.820693449E0
2.663163340E-1;-1.771709323E-1;5.066130638E0;8.346187592E0;9.765035407E0
2.761689330E-1;-1.101332754E-1;5.094861031E0;8.221688271E0;9.672946618E0
2.862652320E-1;-7.182604820E-2;5.066130638E0;8.044517517E0;9.507107904E0
2.962648820E-1;-1.915361360E-2;5.037400246E0;7.900865555E0;9.370135784E0
3.062492070E-1;1.436521020E-2;5.008669853E0;7.852981567E0;9.314306177E0
3.163673690E-1;4.309562966E-2;4.994304657E0;7.862558365E0;9.314760345E0
3.262494500E-1;4.788403399E-3;4.965574265E0;7.896077156E0;9.327646282E0
3.362079910E-1;-4.788403399E-3;4.960785866E0;7.881711960E0;9.312937386E0
3.461457610E-1;-1.915361360E-2;4.955997467E0;7.967903137E0;9.383483264E0
3.562121460E-1;-3.351882473E-2;4.994304657E0;7.963114738E0;9.399755255E0
3.663223390E-1;-1.005564705E-1;4.999093056E0;8.030152321E0;9.459618876E0
3.762154350E-1;-1.436520964E-1;5.046977043E0;8.054094315E0;9.505842857E0
3.862549830E-1;-1.867477298E-1;5.051765442E0;8.073247910E0;9.525363017E0
3.964417570E-1;-2.298433632E-1;5.056553841E0;8.202534676E0;9.638627486E0
4.065391440E-1;-2.777273953E-1;5.142745018E0;8.173804283E0;9.661057669E0
4.165893380E-1;-3.447650373E-1;5.161899090E0;8.106766701E0;9.616846234E0
4.265689350E-1;-3.543418646E-1;5.195417881E0;8.068459511E0;9.603018483E0
4.364082330E-1;-3.687070608E-1;5.281609058E0;8.063671112E0;9.646456912E0
4.463468820E-1;-3.351882398E-1;5.291185856E0;8.078036308E0;9.662487750E0
4.562977070E-1;-3.064578176E-1;5.291185856E0;8.010998726E0;9.605553849E0
4.662661190E-1;-2.968810201E-1;5.329493046E0;8.054094315E0;9.662301470E0
4.764303250E-1;-3.016694188E-1;5.391742229E0;8.034940720E0;9.681020663E0
4.862489280E-1;-2.298433632E-1;5.358223438E0;8.015787125E0;9.644492191E0
4.961252300E-1;-1.628057212E-1;5.291185856E0;7.929595947E0;9.534235436E0
5.061263810E-1;-9.097966552E-2;5.185841084E0;7.852981567E0;9.411192514E0
5.160704560E-1;-1.915361360E-2;5.090072632E0;7.872135162E0;9.374418290E0
5.260669940E-1;-6.224924326E-2;5.070919037E0;7.982268333E0;9.456992259E0
5.360802630E-1;-3.351882473E-2;5.003881454E0;8.044517517E0;9.473870128E0
5.461483970E-1;4.788403399E-3;4.922478676E0;8.173804283E0;9.541587693E0
5.565509640E-1;-6.224924326E-2;4.994304657E0;8.298302650E0;9.685493320E0
5.663007480E-1;-9.097966552E-2;5.061342239E0;8.264783859E0;9.691858171E0
5.762236400E-1;-7.661445439E-2;5.166687489E0;8.221688271E0;9.710648145E0
5.861935860E-1;-2.011129409E-1;5.281609058E0;8.221688271E0;9.774047201E0
5.964425590E-1;-1.963245422E-1;5.319916248E0;8.130708694E0;9.718460582E0
6.062360450E-1;-1.244984865E-1;5.319916248E0;8.030152321E0;9.633294092E0
6.161457880E-1;-1.436520964E-1;5.343858242E0;7.829039574E0;9.480048390E0
6.261271600E-1;-1.532289088E-1;5.425261021E0;7.613561630E0;9.350040478E0
6.362133460E-1;-1.053448766E-1;5.430049419E0;7.441178799E0;9.212365394E0
6.462064390E-1;-9.576806799E-3;5.482721806E0;7.335834026E0;9.158318130E0
6.561579850E-1;3.830722719E-2;5.525817394E0;7.254431248E0;9.119369389E0
6.662637580E-1;1.292868853E-1;5.578489780E0;7.101202011E0;9.031242070E0
6.761851450E-1;1.867477298E-1;5.607220173E0;7.058106422E0;9.016244177E0
6.862443380E-1;3.399766386E-1;5.635950565E0;7.096413612E0;9.068550548E0
6.963129350E-1;4.836287498E-1;5.779603004E0;7.335834026E0;9.351586417E0
7.064382330E-1;3.112462163E-1;6.186617374E0;7.685387611E0;9.870982296E0
7.162228820E-1;-1.723825186E-1;6.823474884E0;7.982268333E0;1.050267266E1
7.261282070E-1;-7.709329724E-1;7.307103634E0;8.202534676E0;1.101225119E1
7.361043690E-1;-9.289502501E-1;7.316680431E0;8.135497093E0;1.098103247E1
7.461199500E-1;-6.177040339E-1;6.914454460E0;7.987056732E0;1.058226412E1
7.560892410E-1;-1.915361360E-2;6.224924564E0;7.671022415E0;9.878999827E0
7.661303860E-1;8.475474119E-1;5.324704647E0;7.790732384E0;9.474509342E0
7.761199590E-1;1.331176162E0;4.750096321E0;7.426813602E0;8.915884999E0
7.861417450E-1;1.503558636E0;4.424484730E0;6.842628479E0;8.286031511E0
7.962176380E-1;1.460463047E0;4.290409565E0;6.239289761E0;7.711634280E0
8.062835850E-1;1.441309452E0;4.261679173E0;5.856217384E0;7.384752153E0
8.162270580E-1;1.412579060E0;4.376600742E0;6.268020153E0;7.774193868E0
8.261927950E-1;1.154005170E0;4.453215122E0;6.823474884E0;8.229378005E0
8.361591630E-1;9.959878922E-1;4.448426723E0;7.077260017E0;8.418319402E0
8.461383470E-1;9.289502501E-1;4.807557106E0;7.211335659E0;8.716588546E0
8.560754390E-1;6.081272364E-1;5.037400246E0;7.297526836E0;8.888144795E0
8.660549850E-1;2.059013397E-1;5.200206280E0;7.369352818E0;9.021746043E0
8.761962580E-1;-4.213795066E-1;5.382165432E0;7.527369976E0;9.263183264E0
8.862148950E-1;-8.906430602E-1;5.382165432E0;7.714118004E0;9.448204400E0
8.962312130E-1;-1.197100878E0;5.343858242E0;8.068459511E0;9.751405555E0
