"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6.378580500E-1;-1.120486379E0;6.397306919E0;7.953537941E0;1.026838796E1
6.479493320E-1;-1.335964561E0;6.497863293E0;8.269572258E0;1.060154960E1
6.577769730E-1;-1.450886250E0;6.588842869E0;8.619126320E0;1.094565027E1
6.678287940E-1;-1.695094824E0;6.607996464E0;8.667010307E0;1.102977930E1
6.777047040E-1;-1.709460020E0;6.732495308E0;8.576030731E0;1.103617007E1
6.876706590E-1;-1.618480325E0;6.861782074E0;8.643068314E0;1.115375101E1
6.976896370E-1;-1.728613615E0;6.947973251E0;8.882488251E0;1.140881391E1
7.076816260E-1;-1.762132406E0;6.976703644E0;8.973467827E0;1.150228800E1
7.177191200E-1;-1.589749932E0;7.158663273E0;9.117119789E0;1.170024094E1
7.276218670E-1;-1.470039845E0;7.517793179E0;9.404424667E0;1.212936250E1
7.375907410E-1;-1.594538331E0;7.881711960E0;9.892841339E0;1.274881350E1
7.476136780E-1;-1.671152830E0;8.236053467E0;1.012747288E1;1.316020651E1
7.585936460E-1;-1.781286120E0;8.619126320E0;9.792284966E0;1.316628891E1
7.680796300E-1;-1.810016513E0;8.920795441E0;9.160215378E0;1.291380257E1
7.777806220E-1;-1.671152830E0;9.198522568E0;8.413225174E0;1.257727820E1
7.876436180E-1;-1.163581967E0;9.414001465E0;8.130708694E0;1.249342909E1
7.976216160E-1;-1.082179189E0;9.519346237E0;8.303091049E0;1.267794879E1
8.077481150E-1;-1.268926859E0;9.519346237E0;8.906430244E0;1.309781004E1
8.176078650E-1;-1.613691926E0;9.342175484E0;1.023760605E1;1.395309364E1
8.275462400E-1;-2.130839586E0;9.059659004E0;1.163103199E1;1.489626812E1
8.375839270E-1;-2.667140722E0;8.767566681E0;1.234450436E1;1.537435049E1
8.475972710E-1;-3.035847664E0;8.245630264E0;1.236365795E1;1.516795396E1
8.576759430E-1;-3.366247654E0;7.862558365E0;1.175553036E1;1.453767317E1
8.676132790E-1;-3.505111217E0;7.647080421E0;1.059673691E1;1.352976263E1
8.777014470E-1;-3.347094059E0;7.503427982E0;8.992621422E0;1.218079267E1
8.876300310E-1;-2.853888512E0;7.331045628E0;7.388506413E0;1.079254079E1
8.975908230E-1;-2.217030764E0;7.038952827E0;6.119579315E0;9.587039862E0
9.075652190E-1;-1.335964561E0;6.919242859E0;4.592078686E0;8.411177664E0
9.175494170E-1;-8.044517636E-1;7.010222435E0;3.313575268E0;7.795520655E0
9.275750160E-1;-7.374141216E-1;7.206547260E0;2.834734917E0;7.779063250E0
9.376223150E-1;-1.326387763E0;7.757213593E0;3.198653460E0;8.495001540E0
9.477179650E-1;-1.814804912E0;8.293514252E0;3.342305660E0;9.123974059E0
9.577417900E-1;-2.025494576E0;8.489839554E0;2.992752075E0;9.226947974E0
9.677177020E-1;-1.977610588E0;8.317456245E0;1.857900500E0;8.748875145E0
9.776226580E-1;-1.493981838E0;8.097189903E0;5.506663918E-1;8.252254209E0
9.875701360E-1;-7.278373241E-1;7.943961143E0;-4.022258818E-1;7.987368245E0
9.975533750E-1;-1.436520964E-1;7.829039574E0;-1.278503656E0;7.934044881E0
1.007554495E0;9.720458984E-1;7.642292023E0;-1.699883223E0;7.889176355E0
1.017545055E0;1.498770237E0;7.546523571E0;-1.312022567E0;7.804981323E0
1.027530335E0;1.316810966E0;7.771578789E0;-4.788403213E-2;7.882494584E0
1.037678975E0;1.034295082E0;7.987056732E0;9.864110947E-1;8.113929283E0
1.047799295E0;8.475474119E-1;8.135497093E0;1.005564690E0;8.241104896E0
1.057697455E0;6.943184733E-1;8.130708694E0;1.963245422E-1;8.162661658E0
1.067625035E0;9.337386489E-1;7.948749542E0;-4.165911078E-1;8.014239534E0
1.077559825E0;1.340752959E0;7.929595947E0;-1.197100878E-1;8.043036795E0
1.087540720E0;1.388636947E0;8.116343498E0;5.027823448E-1;8.249614199E0
1.097510667E0;1.192312479E0;8.207323074E0;8.571242094E-1;8.337650928E0
1.107599641E0;9.720458984E-1;8.183381081E0;7.900865674E-1;8.278697719E0
1.117640628E0;1.029506683E0;8.283937454E0;7.709329724E-1;8.383188022E0
1.127637621E0;1.077390790E0;8.384494781E0;1.106121182E0;8.525492814E0
1.137791618E0;7.805097699E-1;8.561665535E0;1.699883223E0;8.763613136E0
1.147713616E0;9.145850539E-1;8.786720276E0;2.073378563E0;9.074239235E0
1.157670615E0;1.326387763E0;8.686163902E0;2.317587137E0;9.087351538E0
1.167611615E0;1.900996208E0;8.576030731E0;2.566584110E0;9.151472214E0
1.177580615E0;2.360682964E0;8.523358345E0;2.734178305E0;9.257223803E0
1.187727615E0;2.801215887E0;8.293514252E0;2.576161146E0;9.125009334E0
1.197725615E0;2.940079689E0;8.135497093E0;2.293645144E0;8.949368110E0
1.207802615E0;3.016694069E0;8.039729118E0;1.699883223E0;8.753701524E0
1.217695115E0;3.150769472E0;8.097189903E0;1.671152830E0;8.847857615E0
1.227606865E0;2.978386879E0;8.231265068E0;2.197877169E0;9.025252189E0
1.237611240E0;2.240972757E0;8.446743965E0;2.561795712E0;9.106713995E0
1.247580927E0;1.321599364E0;8.738836288E0;2.470816135E0;9.177081068E0
1.257594271E0;1.144428372E0;8.815450668E0;2.695871115E0;9.289219981E0
1.267557943E0;1.345541358E0;8.561665535E0;3.107673883E0;9.207075282E0
1.277589779E0;1.498770237E0;8.293514252E0;3.284844637E0;9.045379768E0
1.287863197E0;1.704671621E0;7.991845131E0;3.337517262E0;8.826919927E0
1.297778906E0;1.905784607E0;7.785943985E0;3.399766445E0;8.706971379E0
1.307656260E0;1.795651317E0;7.747636795E0;3.174711466E0;8.563237265E0
1.317604937E0;1.422155857E0;7.833827972E0;2.916137695E0;8.479106500E0
1.327571776E0;9.145850539E-1;7.977479935E0;2.825158119E0;8.512236506E0
1.337681195E0;3.830722570E-1;8.030152321E0;2.873042107E0;8.537239694E0
1.347593405E0;4.788403399E-3;8.025363922E0;2.834734917E0;8.511299023E0
1.357567510E0;3.351882473E-2;7.934384346E0;2.825158119E0;8.422416331E0
1.367716062E0;1.628057212E-1;7.742848396E0;2.987963676E0;8.300971866E0
1.377699838E0;2.394201756E-1;7.565677166E0;3.332728863E0;8.270663497E0
1.387657226E0;3.687070608E-1;7.417236805E0;3.730166197E0;8.310564757E0
1.397673420E0;4.740519226E-1;7.340622425E0;4.151545525E0;8.446584698E0
1.407659017E0;4.979939461E-1;7.139509678E0;4.601655483E0;8.508573887E0
1.417640316E0;4.357447028E-1;7.024587631E0;4.831499100E0;8.536866427E0
1.427584465E0;3.591302633E-1;7.072471619E0;4.893748283E0;8.607996376E0
1.437571540E0;-6.703764945E-2;7.244854450E0;4.467580318E0;8.511855494E0
1.447758577E0;-6.272808313E-1;7.350199223E0;3.950432777E0;8.368083949E0
1.457661096E0;-1.240196466E0;7.536946774E0;3.366247654E0;8.347171809E0
1.467642355E0;-1.268926859E0;7.589619160E0;3.117250681E0;8.302394002E0
1.477669985E0;-8.714894056E-1;7.469909191E0;3.136404276E0;8.148378298E0
1.487644800E0;-5.123591423E-1;7.345410824E0;3.481169224E0;8.144698351E0
1.497650207E0;-3.639186621E-1;7.311892033E0;3.869029999E0;8.280434471E0
1.507646411E0;-4.453215301E-1;7.331045628E0;4.027047157E0;8.376135748E0
1.517670013E0;-5.985504389E-1;7.359776020E0;4.050989151E0;8.422296527E0
1.527601814E0;-7.038952708E-1;7.345410824E0;3.916913986E0;8.354205163E0
1.537686214E0;-7.326257229E-1;7.326257229E0;3.845088005E0;8.306352220E0
1.547650414E0;-7.613561153E-1;7.264008045E0;3.849876404E0;8.256332378E0
1.557593514E0;-8.571242094E-1;7.244854450E0;3.859453201E0;8.253360342E0
1.567588564E0;-6.416460276E-1;7.110779285E0;3.835511208E0;8.104692338E0
1.577742089E0;-3.256114423E-1;7.101202011E0;4.070142746E0;8.191407375E0
1.587852852E0;-2.585737705E-1;7.259219646E0;4.544194698E0;8.568129068E0
1.597854233E0;-4.979939461E-1;7.618350029E0;4.721365929E0;8.976555652E0
1.607849424E0;-7.661445141E-1;7.848193169E0;4.381389141E0;9.020958055E0
1.617712519E0;-9.672574997E-1;8.092401505E0;3.936067581E0;9.050700370E0
1.627773067E0;-1.206677675E0;8.269572258E0;3.284844637E0;8.979537885E0
1.637843841E0;-1.249773264E0;8.374917984E0;2.509123325E0;8.831584473E0
1.647700728E0;-9.768342972E-1;8.322244644E0;2.087743998E0;8.635544926E0
1.657630671E0;-5.219359994E-1;8.221688271E0;2.015917778E0;8.481302948E0
1.667564143E0;-1.819593310E-1;8.087613106E0;1.977610588E0;8.327877196E0
1.677624879E0;5.410895944E-1;8.025363922E0;2.135627985E0;8.322268376E0
1.687742747E0;4.884171486E-1;8.216899872E0;2.729389906E0;8.672114164E0
1.697816681E0;-3.830722719E-2;8.518569946E0;3.529053211E0;9.220722203E0
1.707771148E0;-6.177040339E-1;8.748413086E0;3.816357613E0;9.564563515E0
1.718050881E0;-1.082179189E0;8.887276649E0;3.691859007E0;9.684246020E0
1.727793748E0;-1.398213744E0;9.026140213E0;3.567360640E0;9.805726427E0
1.737876181E0;-1.398213744E0;8.997409821E0;3.260902643E0;9.671704669E0
1.747822898E0;-1.216254473E0;8.887276649E0;2.959233284E0;9.445635120E0
1.757762256E0;-8.619126081E-1;8.671798706E0;2.839523315E0;9.165472099E0
1.767665935E0;-3.639186621E-1;8.374917984E0;3.064578056E0;8.925431457E0
1.777629275E0;-1.149216816E-1;8.154650688E0;3.610456228E0;8.918908510E0
1.787681945E0;-1.244984865E-1;8.039729118E0;4.261679173E0;9.100255685E0
1.797690780E0;-1.388636976E-1;7.939172745E0;4.774038315E0;9.265052014E0
1.807637197E0;-1.197100878E-1;7.948749542E0;5.276820660E0;9.541581948E0
1.817570906E0;-3.112462163E-1;8.097189903E0;5.501875401E0;9.794487810E0
1.827630760E0;-4.740519226E-1;8.125920296E0;5.358223438E0;9.745043063E0
1.837845687E0;-5.410895944E-1;8.111555099E0;4.908113480E0;9.496298332E0
1.847797651E0;-4.213795066E-1;8.010998726E0;4.558559895E0;9.226815788E0
1.857684133E0;-1.244984865E-1;7.852981567E0;4.548983097E0;9.076236367E0
1.867612874E0;1.675941199E-1;7.704541206E0;5.032611847E0;9.204087407E0
1.877672244E0;2.585737705E-1;7.671022415E0;5.468356609E0;9.424137589E0
1.888056429E0;1.771709323E-1;7.613561630E0;5.607220173E0;9.457199813E0
1.897815522E0;2.394201607E-2;7.589619160E0;5.554547787E0;9.405099326E0
1.907679068E0;-5.746084079E-2;7.584830761E0;5.497087002E0;9.367546366E0
1.917680341E0;-1.436521020E-2;7.637503624E0;5.497087002E0;9.410081481E0
1.927725978E0;-2.394201607E-2;7.632715225E0;5.741295815E0;9.550989088E0
1.937676296E0;-1.388636976E-1;7.647080421E0;5.942408562E0;9.685522268E0
1.947597455E0;-2.537853718E-1;7.594407558E0;6.076483727E0;9.729495756E0
1.957561535E0;-3.878606856E-1;7.623138428E0;6.177040577E0;9.819292525E0
1.967575075E0;-6.033388376E-1;7.589619160E0;6.229712963E0;9.837462089E0
1.977599345E0;-8.379706144E-1;7.594407558E0;6.071695328E0;9.759236910E0
1.987623980E0;-9.481038451E-1;7.536946774E0;6.057330132E0;9.715745771E0
1.997662797E0;-1.168370485E0;7.560888767E0;6.038176537E0;9.746368782E0
2.007807206E0;-1.446097851E0;7.584830761E0;6.009446144E0;9.784390611E0
2.017647910E0;-1.699883223E0;7.613561630E0;6.014234543E0;9.850225419E0
2.027717262E0;-1.872265697E0;7.522581577E0;6.028599739E0;9.820317064E0
2.037660938E0;-1.972822189E0;7.465120792E0;5.947196960E0;9.746240687E0
2.047564276E0;-1.953668594E0;7.326257229E0;5.861005783E0;9.583436479E0
2.057601945E0;-2.063801765E0;7.220912457E0;5.851428986E0;9.520508159E0
2.067627280E0;-2.121262789E0;7.038952827E0;5.971138954E0;9.471067159E0
2.077662947E0;-2.159569979E0;6.828263283E0;6.512228489E0;9.679774886E0
2.087614781E0;-2.494758129E0;6.579266071E0;6.933608055E0;9.878536370E0
2.097775698E0;-3.021482468E0;6.392518520E0;7.469909191E0;1.028558179E1
2.107726656E0;-3.576937437E0;6.392518520E0;8.078036308E0;1.090474415E1
2.117651635E0;-3.888183594E0;6.258443356E0;8.499416351E0;1.124838492E1
2.127608625E0;-4.050989151E0;6.066906929E0;8.906430244E0;1.151270483E1
2.137684120E0;-4.333505154E0;6.047753334E0;9.447520256E0;1.202539922E1
2.147675867E0;-4.276044369E0;5.784391403E0;9.677363396E0;1.205798912E1
2.157620741E0;-4.070142746E0;5.578489780E0;9.744400978E0;1.194315539E1
2.167678678E0;-3.873818398E0;5.449203014E0;9.840168953E0;1.189660487E1
2.177629146E0;-3.816357613E0;5.401319027E0;9.940725327E0;1.193971745E1
2.187678380E0;-3.821146011E0;5.468356609E0;1.001255131E1;1.203142820E1
2.197647497E0;-4.146757126E0;5.554547787E0;1.013226128E1;1.227645366E1
2.207620056E0;-4.477157116E0;5.573701382E0;1.020887566E1;1.246323494E1
2.217585335E0;-4.481945515E0;5.544970989E0;1.031422138E1;1.253864832E1
2.227546975E0;-4.414907932E0;5.305551052E0;1.079306126E1;1.281134089E1
2.237613295E0;-4.060565948E0;4.989516258E0;1.100853920E1;1.275034916E1
2.247744955E0;-3.816357613E0;4.759673119E0;1.087925243E1;1.247305925E1
2.257761285E0;-3.758896589E0;4.558559895E0;1.084573364E1;1.235069675E1
2.267705950E0;-3.859453201E0;4.553771496E0;1.050575733E1;1.208317636E1
2.277644782E0;-3.931279182E0;4.663905144E0;1.033337498E1;1.199940022E1
2.288696698E0;-3.936067581E0;4.975151062E0;1.044350815E1;1.221931334E1
2.298125156E0;-3.988739967E0;5.070919037E0;1.046745014E1;1.229600662E1
2.307869885E0;-4.003105164E0;5.492298603E0;1.047702694E1;1.248832608E1
2.317848250E0;-3.883395195E0;5.679046631E0;1.002212811E1;1.215628976E1
2.327760432E0;-3.624821424E0;5.975927353E0;9.265560150E0;1.160610370E1
2.337783023E0;-3.538630009E0;6.205770969E0;9.026140213E0;1.151106871E1
2.347655819E0;-3.955221176E0;6.287173748E0;9.260771751E0;1.187157200E1
2.357652217E0;-4.663905144E0;6.545747280E0;9.806650162E0;1.267947972E1
2.367589916E0;-5.559336185E0;6.804321289E0;1.059194851E1;1.376206308E1
2.377569265E0;-6.143521786E0;6.900089264E0;1.135330486E1;1.463733661E1
2.387560940E0;-6.339846134E0;6.775590897E0;1.176031876E1;1.498023292E1
2.397682777E0;-5.971138954E0;6.459556103E0;1.140118885E1;1.440025946E1
2.407627696E0;-5.516240597E0;6.172252178E0;1.059673691E1;1.344680038E1
2.417614655E0;-5.147533417E0;5.975927353E0;1.001733971E1;1.274974128E1
2.427581135E0;-4.965574265E0;5.765237808E0;9.710882187E0;1.233677947E1
2.437561375E0;-4.707000732E0;5.583278179E0;9.782708168E0;1.220779383E1
2.447544495E0;-4.520252705E0;5.329493046E0;1.013226128E1;1.230848891E1
2.457525555E0;-4.084507942E0;5.018246651E0;1.018972206E1;1.207047805E1
2.467540085E0;-3.907337189E0;4.850652695E0;1.028549004E1;1.202445095E1
2.477622350E0;-4.118026733E0;4.707000732E0;1.043393135E1;1.216474100E1
2.487683982E0;-4.491522312E0;4.750096321E0;1.030464458E1;1.220339657E1
2.497657798E0;-4.865017891E0;4.922478676E0;9.830592155E0;1.202246803E1
2.507627206E0;-4.999093056E0;4.908113480E0;9.346963882E0;1.168102064E1
2.517562910E0;-5.042188644E0;4.807557106E0;8.858546257E0;1.126987637E1
2.527679762E0;-5.042188644E0;4.673481941E0;8.384494781E0;1.084273271E1
2.537580688E0;-4.841075897E0;4.668693542E0;8.073247910E0;1.050761852E1
2.547568151E0;-5.099649429E0;4.668693542E0;8.604761124E0;1.103834397E1
2.557717883E0;-5.204994678E0;4.529829502E0;9.562441826E0;1.179201504E1
2.567642749E0;-5.190629482E0;4.357447147E0;9.998186111E0;1.207864668E1
2.577637682E0;-5.238513470E0;4.333505154E0;1.018972206E1;1.224956024E1
2.587606148E0;-5.477933407E0;4.458003521E0;1.010353088E1;1.232732275E1
2.597638381E0;-5.592854977E0;4.371812344E0;9.495404243E0;1.185560929E1
