"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.457515100E-2;-5.698199868E-1;6.320692539E0;6.842628479E0;9.332599504E0
4.612365100E-2;-6.703764796E-1;6.306327343E0;6.943184853E0;9.403562361E0
6.175640100E-2;-7.996633649E-1;6.291962147E0;6.995857239E0;9.443000988E0
7.457927600E-2;-8.283938169E-1;6.239289761E0;7.067683220E0;9.463990656E0
8.596421300E-2;-8.379706144E-1;6.129156113E0;7.067683220E0;9.392597910E0
9.676618200E-2;-9.002198577E-1;6.100425720E0;7.364564419E0;9.605331792E0
1.070656660E-1;-8.858546019E-1;6.081272125E0;7.694964409E0;9.847796012E0
1.173589080E-1;-8.236053586E-1;6.090848923E0;7.896077156E0;1.000623810E1
1.276615290E-1;-8.044517636E-1;6.200982571E0;7.982268333E0;1.013981929E1
1.376338400E-1;-9.528923035E-1;6.440402508E0;7.920019150E0;1.025248709E1
1.477084950E-1;-1.115697980E0;6.679822922E0;7.723694801E0;1.027230634E1
1.576993230E-1;-1.230619669E0;6.766014099E0;7.479485989E0;1.016051584E1
1.675602370E-1;-1.192312479E0;6.718130112E0;7.311892033E0;1.000093227E1
1.776106940E-1;-1.034295082E0;6.612784863E0;7.187393665E0;9.821268638E0
1.875174220E-1;-8.283938169E-1;6.488286495E0;7.283161640E0;9.789205353E0
1.975477860E-1;-7.469909191E-1;6.358999729E0;7.331045628E0;9.733401409E0
2.074854680E-1;-7.757213712E-1;6.358999729E0;7.302315235E0;9.714032581E0
2.174703090E-1;-1.034295082E0;6.488286495E0;7.244854450E0;9.780365227E0
2.275922300E-1;-1.240196466E0;6.679822922E0;7.402871609E0;1.004791668E1
2.377281900E-1;-1.479616642E0;6.904877663E0;7.627926826E0;1.039480008E1
2.478146700E-1;-1.685518026E0;7.211335659E0;7.699752808E0;1.068318896E1
2.579039100E-1;-1.666364431E0;7.192182064E0;7.354987621E0;1.042113699E1
2.678545300E-1;-2.087743998E0;7.369352818E0;7.240066051E0;1.053966756E1
2.776813400E-1;-2.212242365E0;7.436390400E0;7.177816868E0;1.056953043E1
2.875252450E-1;-2.293645144E0;7.412448406E0;7.062894821E0;1.049236306E1
2.974851980E-1;-2.030282974E0;7.402871609E0;7.134721279E0;1.047992389E1
3.075601740E-1;-2.006340981E0;7.445967197E0;7.393294811E0;1.068310066E1
3.174956620E-1;-1.896207690E0;7.436390400E0;7.474697590E0;1.071291790E1
3.276949060E-1;-1.862688899E0;7.340622425E0;7.417236805E0;1.060045986E1
3.375905280E-1;-1.829170108E0;7.216124058E0;7.297526836E0;1.042459628E1
3.477883390E-1;-1.766920805E0;7.110779285E0;7.240066051E0;1.030066734E1
3.577122450E-1;-1.608903527E0;6.885724068E0;7.283161640E0;1.015116791E1
3.675601980E-1;-1.340752959E0;6.718130112E0;7.455543995E0;1.012501985E1
3.775106740E-1;-1.187524080E0;6.651092529E0;7.584830761E0;1.015760321E1
3.874984120E-1;-1.235408068E0;6.689399719E0;7.479485989E0;1.011024294E1
3.975757810E-1;-1.379060149E0;6.713341713E0;7.331045628E0;1.003568602E1
4.076539660E-1;-1.422155857E0;6.703764915E0;6.876147270E0;9.707955120E0
4.175260580E-1;-1.522712231E0;6.818686485E0;6.742072105E0;9.709205642E0
4.275056040E-1;-1.077390790E0;6.502651691E0;6.469132900E0;9.235525454E0
4.374333770E-1;-8.140285611E-1;6.445190907E0;6.502651691E0;9.191714059E0
4.473747640E-1;-5.841852427E-1;6.335057735E0;6.746860504E0;9.273314163E0
4.573549570E-1;-3.447650373E-1;6.205770969E0;6.727706909E0;9.159284716E0
4.673725540E-1;-1.723825186E-1;6.162675381E0;6.512228489E0;8.967575117E0
4.774893520E-1;4.788403399E-3;6.138733387E0;6.200982571E0;8.725609169E0
4.873657510E-1;7.182604820E-2;6.143521786E0;6.038176537E0;8.614383019E0
4.973089510E-1;1.005564705E-1;6.282385349E0;5.908889771E0;8.625164091E0
5.073325510E-1;-2.394201607E-2;6.392518520E0;5.932831764E0;8.721431018E0
5.173463510E-1;-2.585737705E-1;6.502651691E0;5.990292549E0;8.845051964E0
5.274842510E-1;-4.596867263E-1;6.646304131E0;5.999869347E0;8.965662422E0
5.375622010E-1;-4.357447028E-1;6.631938934E0;5.961562157E0;8.928197513E0
5.474771760E-1;-2.537853718E-1;6.708553314E0;6.038176537E0;9.029322814E0
5.573746630E-1;-2.106897533E-1;6.799532890E0;6.114790916E0;9.147059946E0
5.673424070E-1;-1.388636976E-1;6.823474884E0;6.191405773E0;9.214803203E0
5.773547790E-1;3.830722719E-2;6.794744492E0;6.229712963E0;9.218424147E0
5.873249650E-1;2.825157940E-1;6.794744492E0;6.382941723E0;9.326859756E0
5.972935580E-1;4.548983276E-1;6.775590897E0;6.593631268E0;9.465280650E0
6.072868540E-1;4.692635238E-1;6.842628479E0;6.679822922E0;9.574017288E0
6.172545020E-1;5.171475410E-1;6.856993675E0;6.737283707E0;9.626878808E0
6.272538260E-1;7.374141216E-1;6.809109688E0;6.646304131E0;9.543642540E0
6.373389880E-1;7.996633649E-1;6.847416878E0;6.622362137E0;9.559406868E0
6.473270690E-1;9.002198577E-1;6.828263283E0;6.698976517E0;9.607906204E0
6.573321100E-1;9.528923035E-1;6.732495308E0;6.818686485E0;9.629588890E0
6.673291300E-1;9.385270476E-1;6.713341713E0;7.000645638E0;9.744682104E0
6.773901400E-1;1.015141487E0;6.766014099E0;7.153874874E0;9.898857749E0
6.873286450E-1;9.481038451E-1;6.833051682E0;7.168240070E0;9.948525614E0
6.972993980E-1;9.002198577E-1;6.919242859E0;7.134721279E0;9.979507266E0
7.073322740E-1;5.506663918E-1;7.115567684E0;6.924031258E0;9.943678685E0
7.173587120E-1;3.543418646E-1;7.225700855E0;6.823474884E0;9.944652860E0
7.273189310E-1;3.543418646E-1;7.244854450E0;6.789956093E0;9.935641796E0
7.372865410E-1;4.357447028E-1;7.278373241E0;6.636727333E0;9.859550709E0
7.472658460E-1;6.943184733E-1;7.331045628E0;6.258443356E0;9.664078920E0
7.573544980E-1;8.188169599E-1;7.445967197E0;6.133944988E0;9.681847439E0
7.673893240E-1;9.002198577E-1;7.393294811E0;6.100425720E0;9.627377521E0
7.774152370E-1;1.192312479E0;7.407660007E0;6.114790916E0;9.679137554E0
