"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;-1.177947283E0;2.710236311E0;9.222464561E0;9.684358174E0
1.092094200E-2;-1.000776291E0;2.676717520E0;9.232041359E0;9.664210134E0
2.676556700E-2;-7.613561153E-1;2.686294317E0;9.016563416E0;9.438975374E0
3.956037900E-2;-6.512228847E-1;2.782062292E0;8.633491516E0;9.094016582E0
5.104878500E-2;-6.751648784E-1;2.839523315E0;8.307879448E0;8.805657340E0
6.178498800E-2;-6.703764796E-1;2.882618904E0;8.317456245E0;8.828305317E0
7.214909000E-2;-6.751648784E-1;2.834734917E0;8.585607529E0;9.066654636E0
8.230514100E-2;-5.746083856E-1;2.786850691E0;8.762778282E0;9.213196774E0
9.242716600E-2;-5.267243981E-1;2.643198729E0;8.872911453E0;9.273213886E0
1.024306790E-1;-5.410895944E-1;2.537853718E0;9.174580574E0;9.534485206E0
1.125899350E-1;-5.937620401E-1;2.456450939E0;9.442731857E0;9.775064680E0
1.225725630E-1;-6.847416759E-1;2.375048161E0;9.634267807E0;9.946297859E0
1.324928770E-1;-6.081272364E-1;2.317587137E0;9.648633003E0;9.941687367E0
1.427010340E-1;-5.506663918E-1;2.279279947E0;9.662998199E0;9.943434254E0
1.528966130E-1;-4.788403511E-1;2.284068346E0;9.672574997E0;9.950123786E0
1.626389020E-1;-4.979939461E-1;2.375048161E0;9.524134636E0;9.828427763E0
1.725700470E-1;-5.841852427E-1;2.528276920E0;9.270348549E0;9.626672260E0
1.825881190E-1;-6.560112834E-1;2.633621931E0;9.074024200E0;9.471231729E0
1.926181550E-1;-6.991068721E-1;2.719813108E0;8.911218643E0;9.343230248E0
2.025691730E-1;-6.847416759E-1;2.777273893E0;8.848969460E0;9.299805478E0
2.125081820E-1;-7.422025204E-1;2.801215887E0;8.772355080E0;9.238608590E0
2.224401870E-1;-7.182605267E-1;2.796427488E0;8.839392662E0;9.298965938E0
2.326461890E-1;-7.852981687E-1;2.786850691E0;9.040505409E0;9.492837723E0
2.427701900E-1;-9.385270476E-1;2.734178305E0;9.404424667E0;9.838687278E0
2.525971910E-1;-1.034295082E0;2.729389906E0;9.500192642E0;9.938460435E0
2.625571910E-1;-1.048660398E0;2.662352324E0;9.375694275E0;9.802624733E0
2.725241910E-1;-9.097966552E-1;2.724601507E0;9.016563416E0;9.463064998E0
2.827236910E-1;-1.106121182E0;2.844311714E0;9.078812599E0;9.578019180E0
2.927219410E-1;-1.225831270E0;2.983175278E0;9.251194954E0;9.797275392E0
3.026860660E-1;-1.048660398E0;3.011905670E0;9.074024200E0;9.618169243E0
3.128786290E-1;-1.010353088E0;2.911349297E0;9.169792175E0;9.673771582E0
3.226669100E-1;-8.619126081E-1;2.920926094E0;9.327810287E0;9.812377253E0
3.325525510E-1;-5.458779931E-1;2.868253708E0;9.255983353E0;9.705570047E0
3.424998710E-1;-2.920926213E-1;2.662352324E0;9.045293808E0;9.433492358E0
3.526810310E-1;-2.442085743E-1;2.662352324E0;8.930372238E0;9.321979727E0
3.626051110E-1;-2.968810201E-1;2.686294317E0;8.844181061E0;9.247910798E0
3.725566510E-1;-4.261679053E-1;2.782062292E0;8.820239067E0;9.258407362E0
3.825374210E-1;-6.416460276E-1;2.858676910E0;8.834604263E0;9.307737415E0
3.925928060E-1;-8.331822157E-1;3.007117271E0;8.652645111E0;9.198109279E0
4.026909990E-1;-7.469909191E-1;3.007117271E0;8.523358345E0;9.069089656E0
4.126520950E-1;-7.613561153E-1;3.021482468E0;8.394071579E0;8.953739839E0
4.225176430E-1;-7.996633649E-1;3.035847664E0;8.408436775E0;8.975390885E0
4.326609170E-1;-8.619126081E-1;3.102885485E0;8.475474358E0;9.066667373E0
4.428700540E-1;-7.757213712E-1;3.031059265E0;8.738836288E0;9.282043072E0
4.526851230E-1;-6.991068721E-1;2.987963676E0;8.935160637E0;9.447421498E0
4.627836570E-1;-5.698199868E-1;2.968810081E0;9.030928612E0;9.523455240E0
4.726204240E-1;-5.985504389E-1;2.920926094E0;9.078812599E0;9.555883532E0
4.827903080E-1;-6.320692301E-1;2.964021683E0;8.987833023E0;9.485044992E0
4.926732500E-1;-7.326257229E-1;2.949656487E0;9.126696587E0;9.619449279E0
5.025187210E-1;-7.422025204E-1;2.825158119E0;9.160215378E0;9.614672576E0
5.124259560E-1;-5.650315881E-1;2.839523315E0;9.107542992E0;9.556646520E0
5.224100740E-1;-5.363011956E-1;2.791639090E0;9.203310966E0;9.632331002E0
5.324901330E-1;-4.548983276E-1;2.796427488E0;9.165003777E0;9.592926217E0
5.424481620E-1;-5.075707436E-1;2.834734917E0;9.241618156E0;9.679920261E0
5.524031770E-1;-7.134721279E-1;2.825158119E0;9.418789864E0;9.859217178E0
5.626781840E-1;-9.050082564E-1;2.968810081E0;9.806650162E0;1.028607120E1
5.727201880E-1;-1.039083481E0;3.145981073E0;9.600749016E0;1.015634152E1
5.826931900E-1;-7.374141216E-1;3.347094059E0;9.050082207E0;9.677334663E0
5.925846910E-1;-8.188169599E-1;3.155557871E0;8.911218643E0;9.488826292E0
6.024674410E-1;-8.523358107E-1;3.246537447E0;9.184157372E0;9.778303961E0
6.124663160E-1;-9.002198577E-1;3.332728863E0;9.428366661E0;1.004049677E1
6.224452540E-1;-9.816226959E-1;3.418920040E0;9.342175484E0;9.996441373E0
6.324892230E-1;-1.010353088E0;3.438073635E0;9.145850182E0;9.822817275E0
6.424342070E-1;-1.039083481E0;3.399766445E0;9.246406555E0;9.906267740E0
6.524786990E-1;-1.096544385E0;3.323152065E0;9.418789864E0;1.004785309E1
6.624454450E-1;-1.206677675E0;3.284844637E0;9.706093788E0;1.031768055E1
6.725138180E-1;-1.039083481E0;3.198653460E0;9.897629738E0;1.045342780E1
6.825915050E-1;-1.063025594E0;3.174711466E0;1.002212811E1;1.056654476E1
6.928363480E-1;-1.120486379E0;3.222595453E0;1.008437729E1;1.064590421E1
7.028142700E-1;-1.187524080E0;3.394978046E0;9.835380554E0;1.047238273E1
