"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
0.000000000E0;5.372588634E0;-4.362235546E0;6.866570473E0;9.749030601E0
1.091863600E-2;5.166687489E0;-4.429273129E0;6.904877663E0;9.694867487E0
2.671613600E-2;5.248090267E0;-4.352658749E0;6.813898087E0;9.639361844E0
3.966988600E-2;5.377377033E0;-4.376600742E0;6.612784863E0;9.581218161E0
5.114426100E-2;5.353435040E0;-4.400542736E0;6.464344501E0;9.476908406E0
6.192594800E-2;5.477933407E0;-4.395754337E0;6.449979305E0;9.535860928E0
7.225729200E-2;5.056553841E0;-4.223371983E0;6.507440090E0;9.260258321E0
8.243646400E-2;5.353435040E0;-4.390965939E0;6.306327343E0;9.365341059E0
9.252505000E-2;5.453991413E0;-4.328716755E0;6.263231754E0;9.365462246E0
1.033488430E-1;5.453991413E0;-4.213795185E0;6.114790916E0;9.213726724E0
1.129332390E-1;5.583278179E0;-4.170699596E0;6.086060524E0;9.252451732E0
1.228084370E-1;5.554547787E0;-4.161122322E0;6.133944988E0;9.262463021E0
1.327500360E-1;5.377377033E0;-4.199429989E0;6.177040577E0;9.203652877E0
1.427278360E-1;5.482721806E0;-4.084507942E0;6.339846134E0;9.324006249E0
1.526907360E-1;5.674258232E0;-4.070142746E0;6.229712963E0;9.358022871E0
1.626921860E-1;5.621585369E0;-4.074931145E0;6.473921299E0;9.493099751E0
1.726399110E-1;5.439626217E0;-4.022258759E0;6.876147270E0;9.646216884E0
1.826722730E-1;5.458779812E0;-4.007893562E0;6.737283707E0;9.552616374E0
1.926644540E-1;5.530605793E0;-4.199429989E0;6.521805286E0;9.526634078E0
2.026620450E-1;5.516240597E0;-4.108449936E0;6.574477673E0;9.514831994E0
2.127218400E-1;5.602431774E0;-4.204218388E0;6.684611320E0;9.682289117E0
2.227202380E-1;5.669469833E0;-4.357447147E0;6.904877663E0;9.940199664E0
2.326589370E-1;5.286397457E0;-4.395754337E0;6.809109688E0;9.676395455E0
2.426812860E-1;5.319916248E0;-4.419696331E0;6.962338448E0;9.813734315E0
2.526534610E-1;5.353435040E0;-4.357447147E0;6.904877663E0;9.763398379E0
2.625860480E-1;5.295974255E0;-4.161122322E0;6.550535679E0;9.395307337E0
2.726343420E-1;5.104437828E0;-3.462015629E0;6.411672115E0;8.896649767E0
2.826384890E-1;6.071695328E0;-4.156333923E0;6.129156113E0;9.576385043E0
2.926115620E-1;6.143521786E0;-4.323928356E0;5.808333397E0;9.496102001E0
3.025860990E-1;5.956773758E0;-4.165910721E0;5.889736176E0;9.355584319E0
3.125573670E-1;5.865794182E0;-4.237737179E0;6.129156113E0;9.483275406E0
3.225755010E-1;5.908889771E0;-4.285621166E0;6.028599739E0;9.467076735E0
3.325850680E-1;5.904101372E0;-4.280832767E0;6.143521786E0;9.535554631E0
3.425598520E-1;5.583278179E0;-4.290409565E0;5.803544998E0;9.124787340E0
3.525417440E-1;5.626373768E0;-4.280832767E0;5.597643375E0;9.017495346E0
3.627411900E-1;6.009446144E0;-4.218583584E0;5.267243862E0;9.036246362E0
3.726194130E-1;6.124367714E0;-4.237737179E0;4.855441093E0;8.890534545E0
3.826060240E-1;6.296750546E0;-4.314351559E0;4.678270340E0;8.952592372E0
3.925663300E-1;6.349422932E0;-4.266467571E0;4.955997467E0;9.114813657E0
4.025579830E-1;6.339846134E0;-4.376600742E0;4.946420670E0;9.155072938E0
4.125933090E-1;6.526593685E0;-4.481945515E0;5.358223438E0;9.560063762E0
4.225659720E-1;6.545747280E0;-4.357447147E0;5.655104637E0;9.685781412E0
4.325503040E-1;6.449979305E0;-4.438849926E0;5.712565422E0;9.692214680E0
4.425754700E-1;6.220136166E0;-4.568136692E0;5.884947777E0;9.705183001E0
4.525420530E-1;6.220136166E0;-4.419696331E0;5.942408562E0;9.671402643E0
4.625828440E-1;6.234501362E0;-4.400542736E0;6.191405773E0;9.826865678E0
4.725667400E-1;6.143521786E0;-4.611232281E0;6.871358871E0;1.030640072E1
4.826186880E-1;6.004657745E0;-4.572925091E0;6.761225700E0;1.013319947E1
4.926416620E-1;6.023811340E0;-4.381389141E0;6.038176537E0;9.588662563E0
5.030716490E-1;6.200982571E0;-4.438849926E0;5.870582581E0;9.623892837E0
5.128351420E-1;5.999869347E0;-4.328716755E0;6.114790916E0;9.598275307E0
5.227038890E-1;6.014234543E0;-4.319139957E0;6.100425720E0;9.593809518E0
5.326172620E-1;6.086060524E0;-4.548983097E0;6.162675381E0;9.783248324E0
5.425764490E-1;6.143521786E0;-4.453215122E0;6.014234543E0;9.682200266E0
5.525895420E-1;6.900089264E0;-4.199429989E0;5.248090267E0;9.632699286E0
5.625635890E-1;7.082048416E0;-3.916913986E0;4.410119534E0;9.216657705E0
5.726541120E-1;6.593631268E0;-3.921702385E0;4.908113480E0;9.107431077E0
5.826023740E-1;6.703764915E0;-4.874594688E0;4.697423935E0;9.527220426E0
5.925700050E-1;6.086060524E0;-4.127603531E0;4.410119534E0;8.574753519E0
6.025683200E-1;5.578489780E0;-4.170699596E0;5.257667065E0;8.726817651E0
6.125824780E-1;6.066906929E0;-4.769249916E0;5.257667065E0;9.337888809E0
6.225665570E-1;6.430825710E0;-4.405331135E0;4.797980309E0;9.153309607E0
6.325795960E-1;6.426037312E0;-4.165910721E0;5.104437828E0;9.203480494E0
6.425606160E-1;6.579266071E0;-4.314351559E0;4.912901878E0;9.275611908E0
6.525586260E-1;6.110002518E0;-4.319139957E0;3.998316765E0;8.483727818E0
6.625516310E-1;6.086060524E0;-4.410119534E0;3.294421434E0;8.206247595E0
6.725381330E-1;6.866570473E0;-4.668693542E0;3.318363667E0;8.941925233E0
6.825583840E-1;8.058882713E0;-4.740519524E0;3.778050184E0;1.008423419E1
6.925300100E-1;7.225700855E0;-4.534617901E0;3.768473387E0;9.326033670E0
7.025398230E-1;6.291962147E0;-4.367023945E0;3.327940464E0;8.350740897E0
7.125362290E-1;6.933608055E0;-4.352658749E0;3.715801001E0;8.990424680E0
7.225369320E-1;7.517793179E0;-4.395754337E0;3.011905670E0;9.214740704E0
7.325822840E-1;7.699752808E0;-4.649539471E0;2.154781580E0;9.249188843E0
7.425684600E-1;8.317456245E0;-4.539406300E0;1.939303398E0;9.671979405E0
7.525705480E-1;7.848193169E0;-4.525041103E0;1.556231141E0;9.191952370E0
7.625760920E-1;8.169015884E0;-4.869806290E0;1.537077546E0;9.633817582E0
7.725518640E-1;8.844181061E0;-5.157110691E0;1.651999116E0;1.037036308E1
7.825507500E-1;8.848969460E0;-4.999093056E0;1.982398987E0;1.035495522E1
7.925311930E-1;8.140285492E0;-4.525041103E0;1.465251446E0;9.428001203E0
8.025469140E-1;8.054094315E0;-4.750096321E0;1.134851575E0;9.419115584E0
8.126827750E-1;7.709329605E0;-5.578489780E0;1.637633920E0;9.655835336E0
8.226102050E-1;7.771578789E0;-5.391742229E0;1.493981838E0;9.576027510E0
8.325754200E-1;7.560888767E0;-5.358223438E0;1.862688899E0;9.452365170E0
