"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.248417600E-2;5.554547787E0;-4.280832767E0;5.621585369E0;8.987811322E0
3.386242600E-2;4.558559895E0;-4.376600742E0;5.894524574E0;8.641789301E0
4.968855100E-2;5.018246651E0;-4.491522312E0;6.469132900E0;9.338428808E0
6.255211300E-2;5.152322292E0;-4.400542736E0;6.531382084E0;9.411171728E0
7.398489400E-2;5.157110691E0;-4.343081951E0;6.440402508E0;9.323997854E0
8.477678500E-2;5.037400246E0;-4.362235546E0;6.210559368E0;9.109091495E0
9.520323000E-2;4.898536682E0;-4.386177540E0;6.378153324E0;9.160516081E0
1.055974530E-1;4.759673119E0;-4.400542736E0;6.871358871E0;9.446419285E0
1.157815640E-1;4.644751072E0;-4.376600742E0;7.503427982E0;9.850369438E0
1.257856200E-1;4.903325081E0;-4.304774761E0;7.733271599E0;1.011816052E1
1.357581480E-1;5.171475887E0;-4.209006786E0;7.580042362E0;1.009539218E1
1.457819120E-1;5.238513470E0;-4.127603531E0;7.158663273E0;9.783945734E0
1.558227940E-1;5.219359875E0;-4.185064793E0;6.866570473E0;9.586776042E0
1.658417350E-1;5.219359875E0;-4.237737179E0;6.919242859E0;9.647593256E0
1.758397050E-1;5.080495834E0;-4.118026733E0;6.675034523E0;9.344820383E0
1.858231900E-1;5.099649429E0;-4.170699596E0;6.665457726E0;9.371738692E0
1.958179330E-1;5.679046631E0;-4.185064793E0;6.397306919E0;9.523228117E0
2.056928040E-1;6.205770969E0;-4.103661537E0;6.402095318E0;9.815215525E0
2.156042400E-1;6.239289761E0;-4.003105164E0;6.157886982E0;9.637072157E0
2.255334580E-1;5.832275391E0;-4.089296341E0;5.827486992E0;9.203118245E0
2.356750670E-1;5.252878666E0;-4.357447147E0;5.702988625E0;8.894051898E0
2.457383710E-1;4.783615112E0;-4.625597477E0;5.870582581E0;8.873717676E0
2.558205230E-1;4.472368717E0;-4.740519524E0;6.124367714E0;8.943292861E0
2.658445990E-1;4.276044369E0;-4.735731125E0;6.698976517E0;9.251377795E0
2.757991370E-1;4.491522312E0;-4.639962673E0;7.259219646E0;9.715930021E0
2.856709060E-1;4.932055473E0;-4.395754337E0;7.297526836E0;9.843867396E0
2.958162910E-1;5.750872612E0;-4.175487995E0;7.086836815E0;1.003645813E1
3.058134830E-1;6.086060524E0;-4.295197964E0;6.612784863E0;9.960812311E0
3.158390790E-1;5.616796970E0;-4.299986362E0;6.354211330E0;9.508643045E0
3.258183770E-1;4.936843872E0;-4.467580318E0;6.162675381E0;9.072500712E0
3.357415260E-1;4.568136692E0;-4.558559895E0;6.009446144E0;8.818264234E0
3.455616010E-1;4.496310711E0;-4.501099110E0;6.004657745E0;8.748292282E0
3.555871380E-1;4.821922302E0;-4.438849926E0;6.081272125E0;8.940704336E0
3.656519070E-1;4.999093056E0;-4.558559895E0;6.248866558E0;9.209762915E0
3.755032910E-1;4.759673119E0;-4.544194698E0;6.804321289E0;9.465885160E0
3.854414830E-1;4.975151062E0;-4.668693542E0;6.675034523E0;9.544889385E0
3.954240790E-1;4.960785866E0;-4.759673119E0;6.588842869E0;9.522433247E0
4.055938770E-1;5.702988625E0;-4.558559895E0;6.689399719E0;9.902152098E0
4.154507760E-1;6.785167694E0;-4.505887508E0;6.675034523E0;1.053079336E1
4.254302260E-1;6.995857239E0;-4.553771496E0;6.574477673E0;1.062556399E1
4.356869510E-1;6.449979305E0;-4.668693542E0;6.119579315E0;1.004231962E1
4.455388130E-1;5.870582581E0;-4.841075897E0;6.076483727E0;9.737731263E0
4.554357440E-1;5.554547787E0;-4.879383087E0;6.258443356E0;9.686562531E0
4.656772100E-1;5.262455463E0;-4.922478676E0;6.110002518E0;9.447558657E0
4.755824430E-1;5.114014626E0;-4.908113480E0;6.028599739E0;9.305199532E0
4.855340590E-1;5.027823448E0;-4.845864296E0;6.114790916E0;9.281814335E0
4.954158670E-1;4.898536682E0;-4.831499100E0;6.272808552E0;9.310594627E0
5.053137710E-1;4.735731125E0;-4.836287498E0;6.244078159E0;9.208981383E0
5.156702230E-1;4.568136692E0;-4.936843872E0;5.516240597E0;8.698805123E0
5.255009490E-1;4.434061527E0;-5.027823448E0;5.516240597E0;8.681521789E0
5.354323120E-1;4.156333923E0;-5.224148273E0;5.937620163E0;8.934325384E0
5.454309940E-1;4.175487995E0;-4.616020679E0;4.855441093E0;7.894153224E0
5.554703350E-1;5.832275391E0;-4.908113480E0;4.558559895E0;8.881749967E0
5.654425050E-1;6.536170483E0;-4.429273129E0;5.080495834E0;9.388898921E0
5.755810900E-1;6.957550049E0;-4.659116745E0;4.879383087E0;9.691400871E0
5.857738830E-1;6.876147270E0;-4.912901878E0;5.204994678E0;9.925219179E0
5.955657790E-1;7.149086475E0;-5.003881454E0;6.636727333E0;1.096332143E1
6.055502270E-1;8.015787125E0;-4.960785866E0;7.848193169E0;1.226606602E1
6.156254510E-1;6.636727333E0;-4.467580318E0;6.976703644E0;1.061507500E1
6.255940630E-1;6.086060524E0;-4.601655483E0;5.779603004E0;9.571790678E0
6.355238690E-1;5.650316238E0;-4.659116745E0;4.256890774E0;8.470806425E0
6.455432720E-1;5.664681435E0;-4.989516258E0;3.873818398E0;8.484713149E0
6.554244740E-1;5.889736176E0;-4.702212334E0;3.849876404E0;8.462939287E0
